,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.99,3.84,14.97,62.93,40.07,26.01,15.23,2.77
DCC_joint,,2.99,,1.58,20.23,87.91,52.65,33.61,16.00,0.33
DCC_bivariate_loop,,3.84,1.58,,15.04,76.12,45.85,28.46,14.11,1.83
SW_cross_validated,,14.97,20.23,15.04,,73.90,38.81,18.66,5.60,20.18
SW_15,,62.93,87.91,76.12,73.90,,25.45,45.23,39.49,87.14
SW_30,,40.07,52.65,45.85,38.81,25.45,,17.82,19.58,52.36
SW_60,,26.01,33.61,28.46,18.66,45.23,17.82,,6.35,33.49
SW_120,,15.23,16.00,14.11,5.60,39.49,19.58,6.35,,16.09
sFC,,2.77,0.33,1.83,20.18,87.14,52.36,33.49,16.09,
