,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.8306e-06,8.8836e-08,1.1206e-17,7.5918e-29,2.5374e-25,5.8990e-22,8.3902e-18,7.6167e-06
DCC_joint,,2.8306e-06,,2.4267e-03,5.4090e-20,1.9066e-31,1.9265e-27,6.1068e-24,3.5450e-18,4.6958e-01
DCC_bivariate_loop,,8.8836e-08,2.4267e-03,,1.0606e-17,2.5441e-30,2.3142e-26,1.2110e-22,3.2731e-17,6.7590e-04
SW_cross_validated,,1.1206e-17,5.4090e-20,1.0606e-17,,4.3379e-30,4.6339e-25,2.2851e-19,2.5656e-10,5.6578e-20
SW_15,,7.5918e-29,1.9066e-31,2.5441e-30,4.3379e-30,,8.9251e-22,2.9620e-26,3.3875e-25,2.2371e-31
SW_30,,2.5374e-25,1.9265e-27,2.3142e-26,4.6339e-25,8.9251e-22,,5.2217e-19,9.7603e-20,2.1294e-27
SW_60,,5.8990e-22,6.1068e-24,1.2110e-22,2.2851e-19,2.9620e-26,5.2217e-19,,3.2256e-11,6.5091e-24
SW_120,,8.3902e-18,3.5450e-18,3.2731e-17,2.5656e-10,3.3875e-25,9.7603e-20,3.2256e-11,,3.1925e-18
sFC,,7.6167e-06,4.6958e-01,6.7590e-04,5.6578e-20,2.2371e-31,2.1294e-27,6.5091e-24,3.1925e-18,
