,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,6.78,13.13,33.24,124.89,91.24,62.60,24.14,6.18
DCC_joint,,6.78,,6.15,24.30,116.02,82.08,53.43,19.80,-0.42
DCC_bivariate_loop,,13.13,6.15,,17.26,111.82,76.92,47.34,16.10,-6.41
SW_cross_validated,,33.24,24.30,17.26,,124.25,82.44,43.18,8.08,-23.84
SW_15,,124.89,116.02,111.82,124.25,,-47.35,-86.70,-49.39,-112.91
SW_30,,91.24,82.08,76.92,82.44,-47.35,,-41.24,-26.22,-79.68
SW_60,,62.60,53.43,47.34,43.18,-86.70,-41.24,,-8.53,-51.89
SW_120,,24.14,19.80,16.10,8.08,-49.39,-26.22,-8.53,,-19.85
sFC,,6.18,-0.42,-6.41,-23.84,-112.91,-79.68,-51.89,-19.85,
