,0,1,2
137,1.00,,
138,1.00,,
139,1.00,0.00,
140,1.00,,
141,0.97,0.03,
142,0.99,0.01,
143,1.00,,
144,1.00,,
145,0.86,0.14,0.00
146,1.00,,
147,0.97,0.03,
148,1.00,,
149,0.99,0.01,
150,0.77,0.23,
151,1.00,,
152,0.96,0.04,
153,1.00,,
154,0.99,0.01,
155,0.89,0.11,
156,1.00,,
157,1.00,,
158,1.00,,
159,1.00,,
160,0.88,0.12,
161,1.00,0.00,
162,1.00,,
163,1.00,0.00,
164,0.75,0.25,
165,0.99,0.01,
166,1.00,0.00,
167,1.00,,
168,1.00,,
169,1.00,,
170,1.00,0.00,
171,1.00,,
172,0.93,0.07,
173,0.85,0.15,
174,0.76,0.24,
175,0.75,0.25,
176,0.89,0.11,
177,1.00,,
178,0.99,0.01,
179,1.00,,
180,1.00,,
181,1.00,,
182,1.00,,
183,1.00,,
184,1.00,0.00,
185,0.97,0.03,
186,0.63,0.37,
187,0.91,0.09,
188,1.00,,
189,1.00,,
190,1.00,,
191,1.00,0.00,
192,0.54,0.46,
193,1.00,,
194,0.99,0.01,
195,1.00,,
196,1.00,,
197,1.00,0.00,
198,1.00,,
199,0.83,0.17,
200,1.00,,
201,1.00,,
202,1.00,,
203,0.75,0.25,
204,1.00,0.00,
205,0.99,0.01,
206,1.00,,
207,1.00,,
208,1.00,,
209,1.00,,
210,1.00,,
211,0.90,0.10,
212,0.83,0.17,
213,1.00,,
214,1.00,,
215,0.93,0.07,
216,1.00,,
217,0.81,0.17,0.02
218,1.00,,
219,1.00,,
220,1.00,,
221,1.00,,
222,1.00,,
223,0.99,0.01,
224,0.73,0.27,
225,1.00,,
226,0.63,0.37,
227,1.00,,
228,1.00,,
229,1.00,,
230,1.00,,
231,1.00,,
232,1.00,,
233,0.67,0.33,
234,1.00,,
235,1.00,,
236,1.00,,
237,1.00,,
238,1.00,,
239,1.00,,
240,0.98,0.00,0.02
241,1.00,,
242,1.00,,
243,1.00,,
244,0.65,0.35,
245,0.86,0.14,
246,1.00,,
247,1.00,,
248,1.00,,
249,0.59,0.41,
250,1.00,,
251,1.00,,
252,1.00,,
253,0.99,0.01,
254,0.97,0.03,
255,1.00,,
256,1.00,0.00,
257,0.86,0.14,
258,0.31,0.69,
259,0.96,0.04,
260,0.99,0.01,
261,0.52,0.48,
262,1.00,,
263,1.00,,
264,1.00,,
265,1.00,,
266,0.95,0.04,0.01
267,1.00,,
268,1.00,,
269,1.00,,
270,1.00,,
271,0.88,0.12,
272,1.00,,
273,1.00,,
274,1.00,,
275,1.00,,
276,0.80,0.20,
277,1.00,,
278,0.38,0.62,
279,0.97,0.03,
280,1.00,0.00,
281,0.98,0.02,
282,1.00,,
283,1.00,,
284,1.00,,
285,1.00,,
286,1.00,,
287,1.00,,
288,0.72,0.28,
289,1.00,,
290,0.81,0.19,
291,1.00,,
292,0.46,0.54,
293,1.00,,
294,1.00,,
295,1.00,0.00,
296,0.97,0.03,
297,1.00,,
298,1.00,,
299,1.00,,
300,1.00,,
301,1.00,,
302,0.83,0.17,
303,0.71,0.29,
304,1.00,,
305,0.85,0.15,
306,0.58,0.42,0.00
307,1.00,,
308,1.00,,
309,1.00,,
310,0.74,0.26,
311,0.50,0.50,
312,1.00,0.00,
313,1.00,0.00,
314,0.72,0.28,
315,0.53,0.47,
316,1.00,,
317,0.42,0.58,
318,1.00,,
319,0.78,0.22,
320,1.00,,
321,1.00,,
322,0.47,0.53,
323,0.95,0.05,
324,0.98,0.02,
325,0.88,0.12,
326,1.00,,
327,1.00,,
328,1.00,,
329,1.00,,
330,0.82,0.18,
331,0.91,0.09,
332,1.00,,
333,0.97,0.03,
334,0.90,0.10,
335,1.00,,
336,1.00,,
337,1.00,,
338,0.99,0.01,
339,1.00,,
340,0.97,0.03,
341,1.00,,
342,0.73,0.27,
343,1.00,,
344,0.69,0.30,0.01
345,0.82,0.18,0.00
346,1.00,,
347,1.00,,
348,1.00,,
349,0.99,0.01,
350,1.00,,
351,1.00,,
352,1.00,0.00,
353,0.61,0.39,
354,0.99,0.01,
355,1.00,,
356,1.00,,
357,1.00,,
358,0.80,0.20,0.00
359,1.00,0.00,
360,1.00,,
361,0.60,0.40,
362,1.00,,
363,1.00,,
364,1.00,0.00,
365,0.96,0.04,
366,1.00,,
367,1.00,,
368,1.00,,
369,0.58,0.42,
370,1.00,,
371,1.00,,
372,1.00,,
373,1.00,,
374,1.00,,
375,1.00,,
376,0.59,0.41,
377,1.00,0.00,
378,1.00,,
379,1.00,,
380,1.00,,
381,0.93,0.07,
382,1.00,,
383,1.00,,
384,0.83,0.17,
385,1.00,,
386,1.00,,
387,1.00,,
388,1.00,,
389,1.00,,
390,1.00,,
391,0.74,0.26,
392,0.71,0.29,
393,0.62,0.38,
394,1.00,,
395,0.85,0.15,
396,1.00,,
397,1.00,,
398,1.00,,
399,0.99,0.01,
400,1.00,0.00,
401,0.98,0.02,
402,1.00,0.00,
403,1.00,0.00,
404,0.94,0.06,
405,0.94,0.06,
406,0.79,0.20,0.01
407,1.00,,
408,1.00,,
409,0.97,0.03,
410,1.00,,
411,1.00,,
412,0.67,0.33,
413,1.00,0.00,
414,0.99,0.01,
415,1.00,,
416,0.66,0.34,
417,1.00,,
418,1.00,,
419,1.00,,
420,1.00,,
421,0.87,0.13,
422,0.80,0.20,
423,1.00,,
424,1.00,,
425,0.56,0.45,
426,1.00,,
427,1.00,,
428,1.00,,
429,1.00,0.00,
430,1.00,0.00,
431,1.00,0.00,
432,1.00,,
433,1.00,,
434,0.46,0.53,0.01
435,1.00,,
436,1.00,,
437,1.00,,
438,0.84,0.16,
439,1.00,,
440,0.99,0.01,0.00
441,0.82,0.18,
442,0.57,0.43,
443,1.00,,
444,1.00,,
445,1.00,,
446,0.96,0.03,0.01
447,0.99,0.01,
448,0.89,0.11,
449,1.00,,
450,0.96,0.04,
451,0.88,0.12,
452,1.00,,
453,0.76,0.24,
454,1.00,,
455,1.00,,
456,1.00,,
457,1.00,,
458,1.00,,
459,1.00,,
460,1.00,0.00,
461,0.74,0.26,
462,0.96,0.04,
463,0.99,0.01,
464,0.89,0.11,
465,1.00,0.00,
466,0.45,0.55,
467,1.00,,
468,1.00,,
469,1.00,,
470,1.00,,
471,1.00,,
472,1.00,,
473,1.00,,
474,0.85,0.15,
475,1.00,,
476,1.00,,
477,1.00,,
478,0.99,0.01,
479,0.98,0.02,
480,0.95,0.05,
481,1.00,0.00,
482,1.00,,
483,0.76,0.24,
484,0.62,0.22,0.16
485,1.00,,
486,1.00,,
487,1.00,,
488,0.60,0.40,
489,0.27,0.73,
490,1.00,,
491,1.00,,
492,1.00,,
493,0.99,0.01,
494,1.00,0.00,
495,0.98,0.02,
496,1.00,,
497,0.94,0.06,
498,1.00,,
499,1.00,0.00,
500,1.00,,
501,1.00,,
502,1.00,,
503,0.68,0.32,
504,0.61,0.39,
505,1.00,,
506,1.00,,
507,0.82,0.18,
508,1.00,,
509,0.67,0.33,
510,1.00,,
511,1.00,,
512,1.00,,
513,1.00,,
514,1.00,0.00,0.00
515,1.00,,
516,1.00,,
517,0.95,0.05,
518,1.00,,
519,0.94,0.07,
520,1.00,,
521,1.00,,
522,1.00,,
523,1.00,,
524,0.97,0.03,
525,1.00,,
526,1.00,,
527,0.93,0.07,
528,1.00,,
529,1.00,,
530,0.68,0.32,
531,1.00,,
532,1.00,,
533,0.58,0.42,
534,1.00,,
535,1.00,,
536,1.00,,
537,1.00,,
538,1.00,,
539,1.00,,
540,0.53,0.47,
541,1.00,,
542,0.78,0.22,
543,1.00,,
544,1.00,,
545,1.00,,
546,1.00,,
547,1.00,,
548,1.00,,
549,0.94,0.06,
550,0.86,0.14,
551,0.96,0.04,
552,1.00,,
553,1.00,,
554,0.62,0.38,
555,0.98,0.02,
556,0.98,0.02,
557,0.85,0.15,
558,1.00,,
559,0.99,0.01,
560,1.00,,
561,0.78,0.22,
562,1.00,0.00,
563,0.48,0.52,
564,0.36,0.64,
565,1.00,,
566,0.72,0.28,
567,1.00,0.00,
568,0.94,0.07,
569,1.00,,
570,1.00,,
571,1.00,,
572,1.00,,
573,0.86,0.14,
574,0.93,0.07,
575,1.00,,
576,1.00,,
577,1.00,,
578,1.00,,
579,1.00,0.00,
580,0.86,0.14,
581,1.00,,
582,0.67,0.34,
583,0.69,0.31,
584,1.00,,
585,1.00,,
586,0.88,0.12,
587,1.00,,
588,1.00,,
589,1.00,,
590,1.00,,
591,0.77,0.23,
592,1.00,,
593,1.00,,
594,1.00,,
595,1.00,,
596,1.00,,
597,1.00,,
598,1.00,,
599,0.66,0.34,
600,0.95,0.05,
601,1.00,,
602,0.97,0.03,
603,0.80,0.20,
604,1.00,,
605,1.00,,
606,1.00,,
607,1.00,,
608,1.00,,
609,1.00,,
610,1.00,0.00,
611,0.99,0.01,
612,0.74,0.23,0.03
613,1.00,,
614,0.84,0.15,
615,0.54,0.46,
616,1.00,,
617,1.00,,
618,0.41,0.59,
619,0.99,0.01,
620,1.00,,
621,0.99,0.01,
622,0.95,0.04,0.01
623,0.57,0.43,
624,0.96,0.04,
625,0.97,0.03,
626,1.00,,
627,1.00,,
628,0.56,0.45,
629,0.66,0.34,
630,1.00,,
631,1.00,,
632,1.00,,
633,1.00,,
634,1.00,,
635,1.00,,
636,1.00,,
637,1.00,,
638,1.00,,
639,1.00,,
640,1.00,,
641,1.00,,
642,0.99,0.01,
643,1.00,,
644,0.92,0.08,
645,1.00,0.00,
646,1.00,,
647,1.00,,
648,1.00,,
649,1.00,,
650,0.95,0.05,
651,1.00,,
652,0.78,0.22,
653,1.00,,
654,1.00,,
655,1.00,,
656,1.00,,
657,1.00,,
658,1.00,,
659,1.00,,
660,1.00,,
661,1.00,,
662,0.48,0.52,
663,1.00,0.00,
664,1.00,,
665,0.86,0.14,
666,1.00,,
667,0.85,0.15,
668,0.96,0.04,
669,0.73,0.27,
670,0.96,0.04,
671,1.00,,
672,1.00,,
673,1.00,,
674,1.00,,
675,0.98,0.02,
676,1.00,,
677,1.00,,
678,1.00,,
679,0.99,0.01,
680,1.00,,
681,0.99,0.01,
682,0.83,0.00,0.17
683,1.00,,
684,1.00,,
685,1.00,,
686,0.75,0.25,
687,1.00,,
688,0.97,0.03,
689,1.00,,
690,0.99,0.01,
691,1.00,,
692,1.00,,
693,1.00,,
694,1.00,,
695,1.00,0.00,0.00
696,0.99,0.01,
697,0.74,0.26,
698,1.00,,
699,1.00,,
700,1.00,,
701,1.00,0.00,
702,1.00,,
703,0.95,0.05,
704,1.00,,
705,0.98,0.02,
706,1.00,,
707,1.00,,
708,1.00,,
709,1.00,,
710,0.83,0.17,
711,0.98,0.02,
712,0.61,0.39,
713,1.00,,
714,1.00,,
715,1.00,,
716,0.79,0.21,
717,0.65,0.35,
718,1.00,,
719,1.00,,
720,1.00,,
721,1.00,0.00,
722,0.42,0.57,0.00
723,1.00,,
724,0.94,0.06,
725,1.00,,
726,1.00,,
727,0.94,0.06,
728,1.00,0.00,
729,1.00,,
730,1.00,,
731,1.00,0.00,
732,1.00,,
733,0.96,0.04,
734,0.58,0.42,
735,0.57,0.09,0.34
736,1.00,,
737,1.00,,
738,1.00,,
739,0.68,0.32,
740,1.00,,
741,1.00,,
742,1.00,0.00,
743,1.00,,
744,1.00,,
745,0.94,0.06,
746,0.71,0.29,
747,1.00,,
748,0.75,0.25,
749,1.00,,
750,0.99,0.01,
751,1.00,,
752,1.00,,
753,1.00,,
754,1.00,,
755,0.83,0.17,
756,0.81,0.19,
757,1.00,,
758,1.00,,
759,1.00,0.00,
760,1.00,,
761,1.00,,
762,1.00,,
763,1.00,,
764,1.00,,
765,1.00,,
766,1.00,,
767,1.00,,
768,1.00,0.00,
769,1.00,,
770,1.00,,
771,1.00,,
772,0.70,0.30,
773,1.00,,
774,0.72,0.28,
775,1.00,,
776,1.00,,
777,1.00,,
778,1.00,,
779,1.00,,
780,0.57,0.43,
781,0.99,0.01,
782,1.00,,
783,1.00,,
784,1.00,,
785,1.00,,
786,1.00,0.00,
787,0.71,0.29,
788,1.00,,
789,0.95,0.05,
790,1.00,,
791,1.00,,
792,0.95,0.04,0.00
793,0.99,0.01,
794,0.96,0.04,
795,1.00,,
796,0.68,0.32,
797,0.66,0.34,
798,0.99,0.01,
799,0.88,0.12,
800,1.00,,
801,0.99,0.01,
802,1.00,,
803,1.00,,
804,1.00,,
805,1.00,,
806,1.00,,
807,1.00,,
808,0.57,0.43,
809,1.00,,
810,0.99,0.01,
811,1.00,,
