,0,1,2
84,1.00,,
85,0.96,0.04,
86,0.77,0.13,0.09
87,0.97,0.03,
88,0.02,0.96,0.01
89,0.28,0.38,0.34
90,0.63,0.09,0.28
91,0.66,0.34,
92,0.69,0.31,
93,0.38,0.30,0.32
94,0.93,0.07,
95,0.14,0.34,0.51
96,0.24,0.45,0.32
97,0.25,0.23,0.51
98,0.46,0.26,0.28
99,0.91,0.09,
100,0.36,0.37,0.27
101,1.00,,
102,0.55,0.10,0.35
103,0.50,0.50,
104,0.97,0.03,
105,1.00,,
106,0.63,0.27,0.09
107,1.00,,
108,1.00,,
109,0.74,0.26,
110,0.26,0.16,0.58
111,0.38,0.20,0.42
112,1.00,0.00,
113,0.12,0.10,0.79
114,0.37,0.63,
115,0.19,0.22,0.59
116,1.00,,
117,0.12,0.26,0.62
118,0.11,0.44,0.45
119,0.64,0.21,0.15
120,0.33,0.16,0.51
121,0.54,0.45,0.00
122,0.86,0.14,
123,0.48,0.42,0.09
124,0.58,0.31,0.11
125,0.55,0.23,0.22
126,1.00,,
127,0.41,0.55,0.04
128,1.00,,
129,0.82,0.18,
130,1.00,,
131,0.71,0.28,0.01
132,0.24,0.38,0.38
133,0.64,0.36,
134,0.55,0.38,0.07
135,0.95,0.05,
136,0.71,0.29,
137,0.30,0.62,0.08
138,1.00,,
139,0.31,0.57,0.12
140,1.00,,
141,0.41,0.57,0.02
142,0.20,0.80,
143,0.07,0.08,0.84
144,0.48,0.04,0.47
145,0.05,0.50,0.46
146,0.28,0.72,
147,0.68,0.29,0.03
148,0.93,0.07,
149,0.68,0.31,0.01
150,0.40,0.27,0.34
151,0.06,0.05,0.89
152,0.85,0.08,0.07
153,0.30,0.68,0.02
154,0.45,0.55,
155,0.65,0.32,0.03
156,0.99,0.01,
157,0.05,0.24,0.72
158,0.27,0.20,0.53
159,0.86,0.14,
160,0.29,0.32,0.40
161,0.79,0.21,
162,1.00,,
163,0.79,0.21,
164,0.54,0.46,
165,0.52,0.18,0.30
166,0.77,0.12,0.11
167,0.97,0.03,
168,0.99,0.01,
169,1.00,,
170,0.26,0.59,0.15
171,0.77,0.23,
172,0.47,0.53,
173,0.83,0.17,
174,0.58,0.29,0.13
175,0.58,0.42,
176,0.71,0.24,0.05
177,0.34,0.66,0.00
178,0.38,0.20,0.43
179,0.06,0.25,0.69
180,1.00,,
181,0.69,0.13,0.18
182,0.91,0.09,
183,0.67,0.18,0.15
184,0.22,0.78,
185,0.70,0.30,
186,0.63,0.37,
187,0.79,0.21,
188,1.00,,
189,1.00,0.00,
190,0.93,0.07,0.00
191,0.13,0.87,
192,0.16,0.34,0.50
193,0.42,0.56,0.02
194,0.85,0.15,
195,1.00,,
196,0.95,0.05,
197,0.55,0.45,
198,0.98,0.02,
199,0.82,0.07,0.11
200,0.98,0.02,
201,0.64,0.19,0.17
202,1.00,,
203,0.56,0.19,0.25
204,0.37,0.23,0.41
205,0.29,0.26,0.45
206,0.06,0.06,0.88
207,1.00,,
208,1.00,,
209,1.00,,
210,0.26,0.13,0.61
211,0.57,0.32,0.11
212,0.45,0.10,0.45
213,1.00,,
214,1.00,0.00,
215,0.56,0.31,0.13
216,0.97,0.03,
217,0.18,0.33,0.49
218,0.24,0.61,0.14
219,1.00,,
220,0.92,0.08,
221,0.92,0.08,
222,0.75,0.08,0.17
223,0.65,0.24,0.11
224,0.52,0.44,0.03
225,1.00,,
226,0.86,0.06,0.09
227,1.00,,
228,1.00,,
229,0.19,0.05,0.76
230,0.99,0.01,
231,0.30,0.67,0.03
232,1.00,,
233,0.65,0.35,
234,0.15,0.85,0.00
235,1.00,,
236,1.00,,
237,0.99,0.01,
238,1.00,,
239,1.00,,
240,0.23,0.23,0.54
241,1.00,,
242,1.00,,
243,1.00,,
244,0.65,0.27,0.09
245,0.31,0.22,0.48
246,0.99,0.01,
247,0.13,0.21,0.66
248,1.00,,
249,0.52,0.15,0.33
250,1.00,,
251,0.90,0.10,
252,0.98,0.01,0.01
253,0.41,0.33,0.26
254,0.59,0.22,0.18
255,1.00,,
256,0.56,0.04,0.40
257,0.47,0.53,
258,0.58,0.42,
259,0.19,0.57,0.24
260,0.05,0.66,0.29
261,0.27,0.31,0.41
262,1.00,,
263,1.00,,
264,0.02,0.94,0.05
265,0.91,0.01,0.08
266,0.57,0.10,0.33
267,1.00,,
268,0.02,0.13,0.85
269,1.00,,
270,1.00,,
271,0.09,0.67,0.23
272,0.87,0.13,
273,1.00,0.00,
274,0.10,0.04,0.86
275,1.00,,
276,0.42,0.13,0.45
277,1.00,,
278,0.73,0.27,
279,0.75,0.25,
280,0.71,0.29,
281,0.76,0.22,0.02
282,0.60,0.38,0.02
283,0.32,0.55,0.13
284,0.71,0.11,0.18
285,1.00,,
286,1.00,,
287,0.35,0.51,0.14
288,0.81,0.19,
289,0.95,0.05,
290,0.30,0.41,0.28
291,0.29,0.04,0.67
292,0.77,0.13,0.09
293,0.85,0.15,
294,1.00,0.00,
295,0.10,0.27,0.63
296,0.37,0.10,0.53
297,0.93,0.07,
298,0.49,0.41,0.10
299,0.37,0.33,0.30
300,0.99,0.01,
301,0.72,0.28,
302,0.63,0.36,0.02
303,0.53,0.41,0.06
304,0.08,0.56,0.36
305,0.81,0.17,0.02
306,0.55,0.03,0.42
307,0.37,0.44,0.19
308,0.31,0.69,
309,0.65,0.15,0.20
310,0.52,0.35,0.13
311,0.64,0.31,0.04
312,0.02,0.30,0.68
313,0.54,0.46,
314,0.36,0.09,0.55
315,0.09,0.58,0.32
316,0.58,0.30,0.12
317,0.80,0.20,0.00
318,1.00,,
319,0.33,0.11,0.56
320,1.00,,
321,0.97,0.03,
322,0.47,0.37,0.17
323,0.20,0.30,0.50
324,0.88,0.07,0.05
325,0.51,0.39,0.11
326,1.00,,
327,0.18,0.82,
328,1.00,,
329,0.79,0.21,
330,0.94,0.06,
331,0.18,0.16,0.66
332,0.14,0.70,0.16
333,0.14,0.34,0.52
334,0.27,0.14,0.59
335,1.00,,
336,1.00,,
337,1.00,,
338,0.35,0.28,0.37
339,1.00,,
340,0.07,0.19,0.75
341,1.00,,
342,0.66,0.28,0.06
343,0.44,0.56,
344,0.72,0.14,0.14
345,0.49,0.51,
346,0.99,0.01,
347,0.35,0.48,0.17
348,0.14,0.09,0.78
349,0.61,0.39,
350,1.00,,
351,0.95,0.00,0.04
352,0.56,0.44,
353,0.80,0.20,
354,0.04,0.52,0.44
355,0.08,0.19,0.73
356,1.00,,
357,1.00,,
358,0.56,0.18,0.25
359,0.28,0.12,0.60
360,1.00,,
361,0.50,0.47,0.03
362,0.97,0.03,
363,0.90,0.10,
364,0.35,0.28,0.38
365,0.74,0.12,0.14
366,1.00,,
367,0.93,0.07,
368,0.06,0.69,0.25
369,0.34,0.53,0.13
370,0.99,0.01,
371,0.41,0.55,0.04
372,0.99,0.01,
373,0.42,0.58,
374,0.22,0.38,0.40
375,0.01,0.99,
376,0.55,0.40,0.05
377,0.78,0.23,
378,1.00,,
379,1.00,,
380,0.15,0.02,0.82
381,0.61,0.39,
382,0.65,0.35,
383,1.00,,
384,0.77,0.23,
385,1.00,,
386,0.46,0.36,0.18
387,0.55,0.34,0.11
388,0.94,0.07,
389,0.22,0.78,0.00
390,1.00,,
391,0.25,0.17,0.58
392,0.23,0.08,0.69
393,0.51,0.49,
394,1.00,,
395,0.42,0.49,0.08
396,0.87,0.13,
397,1.00,,
398,0.80,0.09,0.11
399,0.78,0.22,0.00
400,0.65,0.35,
401,0.60,0.23,0.17
402,0.07,0.80,0.13
403,1.00,,
404,0.65,0.01,0.34
405,0.65,0.27,0.08
406,0.33,0.65,0.02
407,1.00,,
408,1.00,,
409,0.06,0.82,0.12
410,1.00,,
411,1.00,,
412,0.31,0.17,0.52
413,0.85,0.15,
414,0.08,0.70,0.22
415,1.00,,
416,0.64,0.36,
417,1.00,,
418,1.00,,
419,0.86,0.14,
420,0.11,0.89,
421,0.66,0.34,
422,0.37,0.20,0.42
423,1.00,,
424,1.00,,
425,0.50,0.32,0.18
426,0.18,0.65,0.17
427,0.83,0.17,
428,0.22,0.14,0.65
429,0.45,0.53,0.02
430,0.85,0.15,
431,0.37,0.16,0.47
432,1.00,,
433,1.00,,
434,0.26,0.32,0.42
435,0.94,0.06,
436,1.00,,
437,0.80,0.20,
438,0.32,0.34,0.33
439,0.87,0.13,
440,0.36,0.44,0.20
441,0.06,0.29,0.64
442,0.56,0.44,
443,1.00,,
444,0.11,0.77,0.13
445,0.22,0.70,0.09
446,0.42,0.30,0.27
447,0.22,0.72,0.06
448,0.70,0.30,
449,0.89,0.04,0.07
450,0.79,0.21,
451,0.51,0.04,0.45
452,0.82,0.18,
453,0.33,0.29,0.39
454,0.95,0.04,0.01
455,0.23,0.28,0.50
456,1.00,0.00,
457,1.00,,
458,0.64,0.09,0.27
459,0.06,0.08,0.86
460,0.31,0.67,0.02
461,0.74,0.21,0.04
462,0.65,0.06,0.28
463,0.42,0.34,0.24
464,0.85,0.15,
465,0.56,0.26,0.18
466,0.74,0.26,
467,0.94,0.02,0.04
468,1.00,,
469,1.00,,
470,0.07,0.00,0.92
471,0.17,0.80,0.04
472,0.99,0.01,
473,0.55,0.29,0.17
474,0.38,0.11,0.51
475,0.51,0.17,0.32
476,0.84,0.16,
477,0.21,0.17,0.62
478,0.49,0.39,0.12
479,0.56,0.38,0.06
480,0.35,0.10,0.55
481,0.14,0.86,
482,0.31,0.59,0.10
483,0.67,0.33,
484,0.63,0.04,0.33
485,1.00,,
486,0.84,0.10,0.05
487,0.85,0.14,
488,0.50,0.50,
489,0.65,0.28,0.07
490,0.35,0.62,0.03
491,1.00,,
492,0.95,0.05,
493,0.47,0.53,
494,0.34,0.55,0.12
495,0.62,0.38,
496,0.48,0.22,0.30
497,0.75,0.25,
498,1.00,,
499,0.49,0.36,0.15
500,1.00,,
501,1.00,,
502,0.43,0.52,0.05
503,0.53,0.29,0.18
504,0.65,0.29,0.05
505,1.00,,
506,0.97,0.03,
507,0.49,0.08,0.43
508,1.00,,
509,0.40,0.13,0.47
510,0.43,0.28,0.30
511,0.51,0.42,0.07
512,1.00,,
513,1.00,,
514,0.41,0.31,0.28
515,1.00,,
516,0.44,0.56,
517,0.83,0.17,
518,0.12,0.26,0.62
519,0.62,0.38,
520,0.18,0.82,
521,1.00,,
522,0.95,0.05,
523,0.96,0.02,0.01
524,0.19,0.10,0.71
525,1.00,,
526,0.55,0.09,0.36
527,0.21,0.53,0.27
528,0.85,0.15,
529,1.00,,
530,0.66,0.26,0.08
531,0.92,0.08,
532,1.00,0.00,
533,0.19,0.07,0.74
534,0.13,0.87,
535,0.47,0.41,0.12
536,0.78,0.19,0.03
537,1.00,,
538,0.87,0.12,0.01
539,1.00,,
540,0.37,0.51,0.12
541,0.32,0.45,0.23
542,0.30,0.26,0.44
543,0.48,0.31,0.21
544,0.95,0.05,
545,0.43,0.51,0.06
546,0.98,0.02,
547,0.40,0.07,0.53
548,0.98,0.02,
549,0.50,0.35,0.15
550,0.09,0.42,0.49
551,0.50,0.43,0.07
552,0.13,0.85,0.01
553,1.00,,
554,0.18,0.45,0.37
555,0.30,0.36,0.34
556,0.69,0.31,
557,0.13,0.19,0.68
558,1.00,,
559,0.31,0.62,0.07
560,0.39,0.61,
561,0.27,0.11,0.62
562,0.84,0.16,
563,0.70,0.25,0.05
564,0.29,0.52,0.20
565,1.00,,
566,0.34,0.44,0.22
567,0.87,0.13,
568,0.42,0.50,0.09
569,1.00,0.00,
570,0.27,0.58,0.15
571,0.19,0.24,0.56
572,1.00,,
573,0.35,0.20,0.45
574,0.30,0.51,0.20
575,0.05,0.24,0.71
576,1.00,,
577,0.08,0.33,0.58
578,0.39,0.38,0.23
579,1.00,,
580,0.24,0.42,0.34
581,0.97,0.03,
582,0.35,0.10,0.55
583,0.65,0.14,0.20
584,1.00,,
585,0.78,0.22,
586,0.59,0.36,0.05
587,1.00,,
588,1.00,,
589,0.36,0.42,0.22
590,0.31,0.69,
591,0.28,0.38,0.34
592,1.00,0.00,
593,1.00,,
594,1.00,,
595,1.00,,
596,1.00,,
597,1.00,,
598,0.82,0.18,
599,0.57,0.38,0.05
600,0.49,0.15,0.36
601,0.39,0.53,0.09
602,0.71,0.24,0.05
603,0.52,0.48,
604,1.00,,
605,1.00,,
606,0.42,0.48,0.10
607,0.36,0.49,0.14
608,1.00,,
609,0.17,0.32,0.51
610,0.16,0.17,0.67
611,0.75,0.25,
612,0.72,0.12,0.16
613,0.56,0.15,0.30
614,0.85,0.15,
615,0.54,0.43,0.04
616,1.00,,
617,1.00,,
618,0.49,0.51,
619,0.75,0.25,
620,1.00,,
621,0.88,0.12,
622,0.33,0.33,0.34
623,0.41,0.59,
624,0.74,0.01,0.25
625,0.31,0.32,0.37
626,1.00,,
627,0.16,0.15,0.68
628,0.39,0.25,0.36
629,0.36,0.30,0.34
630,1.00,,
631,1.00,,
632,1.00,,
633,0.43,0.07,0.49
634,0.68,0.32,
635,1.00,,
636,1.00,,
637,1.00,,
638,0.99,0.01,
639,1.00,,
640,0.14,0.81,0.05
641,0.27,0.07,0.66
642,0.72,0.27,0.01
643,0.39,0.42,0.18
644,0.34,0.18,0.47
645,0.33,0.39,0.28
646,1.00,,
647,0.99,0.01,
648,0.62,0.32,0.06
649,1.00,,
650,0.54,0.46,
651,0.27,0.22,0.51
652,0.69,0.31,
653,0.53,0.10,0.36
654,0.94,0.06,
655,0.53,0.03,0.45
656,0.98,0.02,
657,0.98,0.02,
658,0.92,0.08,
659,1.00,,
660,0.97,0.03,
661,1.00,,
662,0.57,0.43,
663,0.77,0.23,
664,1.00,,
665,0.33,0.28,0.39
666,0.90,0.10,
667,0.45,0.20,0.34
668,0.44,0.02,0.54
669,0.36,0.31,0.33
670,0.90,0.10,
671,1.00,,
672,0.20,0.16,0.64
673,1.00,,
674,1.00,,
675,0.94,0.06,
676,1.00,,
677,0.23,0.78,
678,1.00,,
679,0.70,0.30,
680,1.00,,
681,0.55,0.45,
682,0.36,0.43,0.21
683,1.00,,
684,0.88,0.12,
685,0.93,0.07,
686,0.40,0.60,
687,1.00,,
688,0.82,0.04,0.14
689,1.00,,
690,0.19,0.54,0.27
691,0.15,0.85,
692,1.00,,
693,0.95,0.05,
694,1.00,,
695,0.67,0.28,0.05
696,0.75,0.16,0.09
697,0.45,0.04,0.51
698,0.76,0.24,
699,1.00,,
700,1.00,,
701,0.24,0.76,
702,1.00,,
703,0.74,0.25,0.01
704,0.90,0.10,
705,0.17,0.43,0.40
706,0.25,0.43,0.32
707,1.00,,
708,1.00,,
709,0.15,0.08,0.76
710,0.56,0.40,0.05
711,0.39,0.28,0.33
712,0.48,0.39,0.14
713,0.09,0.66,0.25
714,0.92,0.04,0.04
715,0.46,0.44,0.10
716,0.62,0.07,0.32
717,0.58,0.42,
718,0.06,0.56,0.37
719,1.00,,
720,1.00,,
721,0.28,0.11,0.61
722,0.59,0.13,0.28
723,0.93,0.07,
724,0.54,0.34,0.12
725,0.97,0.03,
726,1.00,,
727,0.67,0.22,0.11
728,0.73,0.14,0.13
729,1.00,,
730,0.59,0.24,0.17
731,0.37,0.63,
732,0.86,0.14,
733,0.35,0.18,0.47
734,0.33,0.32,0.36
735,0.30,0.09,0.61
736,0.23,0.77,
737,0.07,0.32,0.60
738,0.52,0.34,0.14
739,0.13,0.56,0.31
740,0.97,0.03,
741,0.45,0.30,0.25
742,0.44,0.39,0.17
743,1.00,,
744,1.00,,
745,0.57,0.39,0.03
746,0.56,0.44,
747,0.92,0.08,
748,0.42,0.15,0.43
749,1.00,,
750,0.59,0.40,0.01
751,1.00,,
752,0.11,0.16,0.73
753,1.00,,
754,1.00,,
755,0.45,0.15,0.40
756,0.78,0.10,0.12
757,0.97,0.03,
758,1.00,,
759,0.92,0.08,
760,0.92,0.08,
761,1.00,,
762,1.00,,
763,0.93,0.07,
764,0.85,0.15,
765,0.63,0.11,0.26
766,0.90,0.10,
767,0.43,0.01,0.56
768,0.86,0.14,
769,0.99,0.01,
770,0.90,0.10,
771,0.88,0.12,
772,0.56,0.44,
773,0.76,0.24,
774,0.23,0.38,0.39
775,1.00,,
776,0.15,0.13,0.72
777,0.94,0.06,
778,1.00,,
779,0.93,0.07,
780,0.25,0.19,0.56
781,0.10,0.45,0.46
782,0.23,0.09,0.69
783,0.85,0.15,
784,0.93,0.06,0.01
785,0.98,0.02,
786,0.55,0.33,0.12
787,0.30,0.24,0.46
788,0.33,0.27,0.40
789,0.55,0.34,0.11
790,1.00,,
791,0.36,0.48,0.16
792,0.56,0.16,0.29
793,0.73,0.27,
794,0.47,0.23,0.30
795,0.01,0.32,0.67
796,0.10,0.57,0.33
797,0.40,0.60,
798,0.34,0.47,0.20
799,0.89,0.01,0.09
800,0.12,0.79,0.10
801,0.81,0.19,
802,0.99,0.01,
803,1.00,,
804,0.95,0.05,
805,0.50,0.16,0.34
806,0.83,0.17,0.00
807,0.92,0.08,
808,0.49,0.51,
809,1.00,,
810,0.57,0.17,0.26
811,1.00,,
