,0,1,2
103,0.56,0.44,
104,0.97,0.03,
105,0.03,0.97,
106,0.65,0.26,0.09
107,0.94,0.06,
108,1.00,,
109,0.20,0.80,
110,0.28,0.15,0.57
111,0.29,0.28,0.43
112,0.94,0.06,
113,0.12,0.07,0.81
114,0.37,0.63,
115,0.29,0.52,0.20
116,1.00,,
117,0.18,0.18,0.65
118,0.12,0.39,0.49
119,0.67,0.15,0.18
120,0.29,0.23,0.49
121,0.49,0.50,0.01
122,0.86,0.14,
123,0.48,0.42,0.10
124,0.61,0.24,0.15
125,0.56,0.17,0.27
126,1.00,,
127,0.60,0.30,0.10
128,1.00,,
129,0.94,0.06,0.00
130,1.00,,
131,0.29,0.68,0.03
132,0.38,0.23,0.39
133,0.75,0.25,
134,0.56,0.38,0.07
135,0.95,0.05,
136,0.96,0.04,
137,0.25,0.15,0.61
138,0.95,0.05,
139,0.35,0.19,0.46
140,1.00,,
141,0.40,0.57,0.03
142,0.24,0.76,0.00
143,0.09,0.04,0.87
144,0.43,0.08,0.49
145,0.46,0.53,0.01
146,0.25,0.75,
147,0.73,0.17,0.10
148,0.09,0.91,
149,0.76,0.17,0.07
150,0.32,0.35,0.33
151,0.11,0.05,0.84
152,0.83,0.11,0.06
153,0.30,0.68,0.02
154,0.36,0.64,
155,0.63,0.28,0.08
156,0.95,0.05,
157,0.05,0.20,0.75
158,0.64,0.33,0.04
159,0.86,0.12,0.02
160,0.38,0.29,0.33
161,0.77,0.23,
162,1.00,,
163,0.81,0.19,
164,0.55,0.45,
165,0.34,0.35,0.31
166,0.73,0.16,0.12
167,0.98,0.02,
168,0.96,0.03,0.01
169,1.00,,
170,0.34,0.55,0.11
171,0.68,0.32,
172,0.50,0.50,
173,0.29,0.71,
174,0.56,0.34,0.11
175,0.58,0.42,
176,0.80,0.09,0.11
177,0.41,0.54,0.05
178,0.36,0.20,0.44
179,0.20,0.76,0.04
180,0.99,0.01,
181,0.77,0.09,0.14
182,0.96,0.04,
183,0.62,0.22,0.16
184,0.12,0.82,0.06
185,0.72,0.28,
186,0.65,0.35,
187,0.77,0.23,
188,1.00,,
189,0.97,0.03,
190,0.94,0.05,0.01
191,0.23,0.77,
192,0.23,0.20,0.57
193,0.30,0.66,0.04
194,0.88,0.12,
195,1.00,,
196,1.00,0.00,
197,0.56,0.44,
198,1.00,,
199,0.04,0.89,0.08
200,1.00,0.00,
201,0.68,0.23,0.09
202,1.00,,
203,0.20,0.24,0.55
204,0.25,0.30,0.44
205,0.27,0.26,0.47
206,0.84,0.07,0.09
207,1.00,,
208,1.00,,
209,0.96,0.04,
210,0.17,0.28,0.55
211,0.62,0.21,0.17
212,0.47,0.06,0.47
213,1.00,,
214,0.93,0.07,
215,0.52,0.31,0.17
216,0.96,0.04,
217,0.19,0.35,0.45
218,0.22,0.60,0.18
219,1.00,,
220,0.82,0.18,
221,0.94,0.06,
222,0.15,0.69,0.15
223,0.65,0.23,0.12
224,0.57,0.41,0.02
225,1.00,,
226,0.79,0.09,0.12
227,1.00,,
228,1.00,,
229,0.09,0.72,0.19
230,1.00,,
231,0.44,0.51,0.05
232,0.97,0.03,
233,0.67,0.33,
234,0.14,0.84,0.02
235,1.00,,
236,1.00,,
237,0.95,0.05,
238,1.00,,
239,1.00,,
240,0.20,0.70,0.10
241,1.00,,
242,0.95,0.04,
243,1.00,,
244,0.57,0.39,0.04
245,0.38,0.12,0.50
246,0.94,0.06,
247,0.23,0.23,0.54
248,0.99,0.01,0.00
249,0.51,0.18,0.31
250,1.00,,
251,0.95,0.05,
252,0.97,0.03,
253,0.45,0.25,0.30
254,0.61,0.20,0.19
255,1.00,,
256,0.59,0.04,0.37
257,0.49,0.51,
258,0.58,0.41,0.01
259,0.35,0.32,0.33
260,0.05,0.60,0.35
261,0.22,0.37,0.42
262,0.02,0.98,
263,1.00,,
264,0.06,0.10,0.84
265,0.90,0.03,0.07
266,0.54,0.15,0.31
267,1.00,,
268,0.02,0.09,0.89
269,1.00,,
270,1.00,,
271,0.13,0.50,0.38
272,0.92,0.08,
273,0.98,0.02,
274,0.06,0.07,0.87
275,1.00,,
276,0.48,0.13,0.40
277,0.98,0.02,
278,0.66,0.34,
279,0.01,0.20,0.80
280,0.76,0.24,
281,0.81,0.13,0.06
282,0.63,0.35,0.03
283,0.37,0.45,0.18
284,0.68,0.07,0.25
285,1.00,,
286,1.00,,
287,0.35,0.50,0.14
288,0.77,0.17,0.06
289,0.82,0.18,
290,0.35,0.26,0.38
291,0.62,0.32,0.06
292,0.61,0.23,0.15
293,0.92,0.08,
294,0.99,0.01,
295,0.23,0.27,0.49
296,0.40,0.04,0.56
297,0.91,0.09,
298,0.40,0.39,0.21
299,0.23,0.38,0.39
300,0.99,0.01,
301,0.78,0.22,
302,0.72,0.23,0.05
303,0.51,0.41,0.09
304,0.10,0.61,0.29
305,0.72,0.28,
306,0.59,0.04,0.36
307,0.37,0.42,0.21
308,0.30,0.70,
309,0.27,0.43,0.30
310,0.48,0.31,0.21
311,0.64,0.27,0.10
312,0.02,0.35,0.63
313,0.55,0.45,
314,0.40,0.07,0.53
315,0.67,0.09,0.25
316,0.20,0.70,0.10
317,0.81,0.15,0.05
318,1.00,,
319,0.29,0.12,0.59
320,1.00,,
321,1.00,,
322,0.44,0.45,0.10
323,0.20,0.33,0.47
324,0.89,0.06,0.05
325,0.56,0.39,0.05
326,1.00,,
327,0.17,0.80,0.03
328,1.00,,
329,0.79,0.21,
330,0.86,0.12,0.01
331,0.19,0.13,0.68
332,0.15,0.63,0.22
333,0.15,0.43,0.43
334,0.15,0.28,0.57
335,1.00,,
336,1.00,,
337,1.00,,
338,0.31,0.28,0.41
339,1.00,,
340,0.07,0.22,0.71
341,1.00,,
342,0.66,0.07,0.27
343,0.42,0.46,0.12
344,0.16,0.70,0.14
345,0.56,0.37,0.07
346,0.99,0.01,
347,0.38,0.42,0.20
348,0.15,0.16,0.69
349,0.80,0.20,
350,1.00,,
351,0.95,0.05,
352,0.66,0.34,
353,0.72,0.28,
354,0.60,0.02,0.38
355,0.08,0.23,0.70
356,0.98,0.02,
357,1.00,,
358,0.66,0.19,0.15
359,0.30,0.14,0.57
360,1.00,,
361,0.55,0.43,0.02
362,0.89,0.11,
363,0.87,0.13,
364,0.29,0.21,0.51
365,0.65,0.20,0.15
366,1.00,,
367,1.00,,
368,0.20,0.70,0.11
369,0.32,0.46,0.22
370,0.99,0.01,
371,0.37,0.11,0.53
372,0.97,0.03,0.00
373,0.50,0.48,0.01
374,0.42,0.25,0.32
375,0.20,0.79,0.01
376,0.72,0.25,0.03
377,0.78,0.22,
378,0.96,0.04,
379,1.00,,
380,0.16,0.84,
381,0.64,0.36,
382,0.38,0.62,
383,1.00,,
384,0.78,0.19,0.03
385,1.00,,
386,0.41,0.46,0.13
387,0.48,0.34,0.18
388,0.98,0.02,
389,0.02,0.24,0.74
390,1.00,,
391,0.26,0.22,0.52
392,0.28,0.03,0.70
393,0.39,0.61,
394,1.00,0.00,
395,0.51,0.01,0.48
396,0.93,0.02,0.05
397,0.97,0.03,
398,0.70,0.11,0.19
399,0.83,0.16,0.01
400,0.62,0.38,
401,0.61,0.22,0.16
402,0.16,0.66,0.18
403,1.00,0.00,
404,0.58,0.39,0.03
405,0.65,0.27,0.09
406,0.34,0.12,0.54
407,1.00,,
408,1.00,,
409,0.82,0.18,
410,1.00,0.00,
411,1.00,,
412,0.32,0.14,0.54
413,0.83,0.14,0.03
414,0.77,0.21,0.02
415,1.00,,
416,0.58,0.41,0.01
417,1.00,0.00,
418,1.00,,
419,0.88,0.12,
420,0.11,0.89,
421,0.67,0.33,0.00
422,0.34,0.24,0.42
423,1.00,,
424,1.00,,
425,0.26,0.53,0.22
426,0.20,0.62,0.18
427,0.21,0.78,0.01
428,0.28,0.54,0.18
429,0.42,0.48,0.10
430,0.86,0.14,
431,0.32,0.15,0.53
432,0.88,0.12,
433,1.00,,
434,0.32,0.26,0.42
435,0.93,0.07,
436,0.98,0.02,
437,0.80,0.03,0.17
438,0.26,0.40,0.34
439,0.88,0.12,
440,0.48,0.32,0.20
441,0.51,0.39,0.11
442,0.55,0.44,0.01
443,1.00,,
444,0.16,0.61,0.22
445,0.18,0.73,0.08
446,0.40,0.33,0.27
447,0.63,0.30,0.07
448,0.69,0.31,
449,0.82,0.11,0.07
450,0.78,0.22,0.00
451,0.55,0.40,0.05
452,0.91,0.09,
453,0.36,0.29,0.35
454,0.94,0.06,
455,0.27,0.19,0.54
456,0.01,0.98,
457,1.00,,
458,0.62,0.07,0.31
459,0.06,0.10,0.83
460,0.31,0.58,0.11
461,0.66,0.28,0.06
462,0.69,0.25,0.06
463,0.40,0.40,0.20
464,0.82,0.18,
465,0.63,0.18,0.18
466,0.78,0.15,0.07
467,0.92,0.04,0.04
468,1.00,,
469,1.00,,
470,0.00,0.17,0.83
471,0.23,0.71,0.06
472,0.99,0.01,
473,0.51,0.42,0.07
474,0.36,0.16,0.48
475,0.62,0.15,0.23
476,0.90,0.10,
477,0.23,0.12,0.65
478,0.57,0.32,0.11
479,0.68,0.26,0.07
480,0.30,0.13,0.57
481,0.81,0.17,0.01
482,0.20,0.75,0.04
483,0.65,0.34,0.01
484,0.62,0.06,0.32
485,1.00,,
486,0.12,0.83,0.06
487,0.80,0.20,
488,0.54,0.46,
489,0.71,0.22,0.07
490,0.47,0.52,0.01
491,0.96,0.04,
492,0.98,0.02,
493,0.58,0.42,
494,0.32,0.59,0.10
495,0.69,0.29,0.01
496,0.40,0.37,0.23
497,0.24,0.76,
498,1.00,,
499,0.45,0.17,0.38
500,1.00,,
501,1.00,,
502,0.39,0.52,0.09
503,0.57,0.19,0.23
504,0.65,0.24,0.11
505,1.00,,
506,0.89,0.10,0.01
507,0.54,0.40,0.06
508,1.00,,
509,0.44,0.16,0.40
510,0.56,0.12,0.32
511,0.47,0.43,0.10
512,1.00,,
513,1.00,,
514,0.46,0.26,0.28
515,1.00,,
516,0.40,0.60,
517,0.84,0.16,
518,0.20,0.23,0.57
519,0.59,0.41,
520,0.25,0.75,
521,1.00,,
522,0.90,0.10,
523,0.02,0.95,0.03
524,0.22,0.10,0.68
525,1.00,,
526,0.20,0.58,0.22
527,0.55,0.15,0.30
528,0.94,0.06,
529,1.00,,
530,0.70,0.19,0.11
531,0.93,0.07,
532,1.00,,
533,0.29,0.13,0.58
534,0.01,0.07,0.92
535,0.55,0.26,0.19
536,0.18,0.77,0.06
537,1.00,,
538,0.87,0.13,
539,1.00,,
540,0.66,0.32,0.02
541,0.37,0.47,0.17
542,0.29,0.30,0.41
543,0.33,0.47,0.20
544,0.94,0.06,
545,0.57,0.32,0.10
546,0.93,0.06,0.00
547,0.52,0.10,0.39
548,0.93,0.07,
549,0.53,0.35,0.12
550,0.10,0.60,0.30
551,0.49,0.44,0.08
552,0.01,0.11,0.88
553,0.98,0.02,
554,0.43,0.15,0.41
555,0.32,0.45,0.22
556,0.65,0.35,
557,0.09,0.25,0.66
558,1.00,,
559,0.29,0.61,0.09
560,0.62,0.38,
561,0.29,0.66,0.05
562,0.81,0.19,
563,0.65,0.28,0.08
564,0.26,0.62,0.12
565,0.96,0.04,
566,0.35,0.36,0.29
567,0.86,0.14,
568,0.39,0.49,0.12
569,1.00,,
570,0.25,0.59,0.16
571,0.19,0.20,0.61
572,1.00,,
573,0.54,0.16,0.30
574,0.28,0.42,0.30
575,0.77,0.10,0.13
576,0.99,0.01,
577,0.09,0.32,0.60
578,0.43,0.32,0.25
579,1.00,,
580,0.45,0.22,0.33
581,0.91,0.10,
582,0.31,0.19,0.50
583,0.61,0.22,0.17
584,1.00,,
585,0.87,0.13,
586,0.60,0.37,0.03
587,1.00,,
588,0.97,0.03,
589,0.34,0.42,0.24
590,0.77,0.23,
591,0.29,0.38,0.33
592,0.93,0.07,
593,1.00,,
594,1.00,,
595,1.00,,
596,1.00,,
597,1.00,,
598,0.90,0.10,
599,0.64,0.25,0.11
600,0.16,0.45,0.39
601,0.32,0.58,0.09
602,0.60,0.35,0.05
603,0.51,0.49,
604,0.99,0.01,
605,1.00,,
606,0.47,0.39,0.14
607,0.37,0.46,0.17
608,1.00,,
609,0.16,0.20,0.64
610,0.14,0.16,0.71
611,0.93,0.07,
612,0.74,0.15,0.11
613,0.58,0.18,0.23
614,0.82,0.18,
615,0.52,0.05,0.44
616,1.00,,
617,1.00,,
618,0.46,0.54,
619,0.82,0.18,
620,1.00,,
621,0.89,0.12,
622,0.32,0.34,0.34
623,0.54,0.46,
624,0.81,0.19,
625,0.29,0.36,0.34
626,0.99,0.01,
627,0.15,0.18,0.67
628,0.44,0.29,0.26
629,0.45,0.23,0.32
630,1.00,,
631,0.99,0.01,
632,1.00,0.00,
633,0.29,0.11,0.59
634,0.33,0.67,
635,1.00,,
636,1.00,,
637,1.00,,
638,0.93,0.07,
639,1.00,,
640,0.16,0.05,0.80
641,0.06,0.26,0.68
642,0.03,0.32,0.65
643,0.23,0.37,0.40
644,0.34,0.22,0.44
645,0.35,0.34,0.31
646,0.93,0.07,
647,1.00,,
648,0.63,0.26,0.11
649,0.95,0.05,
650,0.47,0.53,
651,0.26,0.23,0.51
652,0.68,0.30,0.01
653,0.56,0.07,0.37
654,0.95,0.04,
655,0.05,0.51,0.44
656,0.95,0.05,
657,0.97,0.03,
658,0.86,0.14,
659,1.00,,
660,0.97,0.03,
661,1.00,,
662,0.51,0.49,
663,0.82,0.18,
664,1.00,,
665,0.42,0.27,0.31
666,0.81,0.19,
667,0.42,0.22,0.36
668,0.45,0.03,0.52
669,0.30,0.35,0.35
670,0.83,0.17,
671,1.00,,
672,0.22,0.14,0.64
673,1.00,,
674,1.00,,
675,0.93,0.07,
676,1.00,0.00,
677,0.24,0.72,0.04
678,1.00,,
679,0.65,0.35,
680,1.00,,
681,0.53,0.00,0.47
682,0.37,0.38,0.25
683,1.00,0.00,
684,0.83,0.17,
685,0.93,0.07,
686,0.38,0.62,
687,1.00,,
688,0.87,0.03,0.10
689,1.00,,
690,0.39,0.24,0.37
691,0.88,0.12,
692,0.89,0.11,
693,0.98,0.02,
694,1.00,,
695,0.70,0.26,0.04
696,0.72,0.14,0.14
697,0.45,0.11,0.44
698,0.82,0.18,
699,1.00,,
700,1.00,,
701,0.33,0.67,
702,1.00,,
703,0.76,0.23,0.01
704,0.89,0.11,
705,0.24,0.27,0.50
706,0.35,0.41,0.24
707,1.00,,
708,1.00,0.00,
709,0.16,0.04,0.80
710,0.57,0.31,0.12
711,0.35,0.24,0.40
712,0.53,0.29,0.17
713,0.08,0.54,0.38
714,0.90,0.05,0.05
715,0.36,0.38,0.26
716,0.56,0.07,0.37
717,0.52,0.48,0.01
718,0.13,0.38,0.49
719,1.00,,
720,1.00,,
721,0.57,0.36,0.07
722,0.51,0.17,0.32
723,0.93,0.07,
724,0.56,0.27,0.16
725,0.96,0.04,
726,0.03,0.97,
727,0.84,0.05,0.11
728,0.32,0.44,0.24
729,1.00,,
730,0.56,0.28,0.16
731,0.41,0.59,
732,0.84,0.16,
733,0.20,0.32,0.48
734,0.33,0.37,0.30
735,0.10,0.29,0.61
736,0.03,0.20,0.78
737,0.09,0.27,0.64
738,0.49,0.40,0.11
739,0.18,0.55,0.27
740,0.88,0.12,
741,0.23,0.40,0.38
742,0.33,0.49,0.17
743,1.00,,
744,1.00,0.00,
745,0.56,0.38,0.06
746,0.47,0.53,0.00
747,0.91,0.09,
748,0.44,0.16,0.39
749,1.00,,
750,0.52,0.44,0.04
751,1.00,,
752,0.79,0.09,0.12
753,0.98,0.02,
754,1.00,,
755,0.15,0.43,0.42
756,0.73,0.13,0.14
757,0.90,0.10,
758,1.00,,
759,0.91,0.02,0.07
760,0.89,0.11,
761,0.98,0.01,
762,1.00,,
763,0.99,0.01,
764,0.82,0.18,
765,0.57,0.17,0.26
766,0.91,0.09,
767,0.11,0.27,0.62
768,0.83,0.17,
769,0.95,0.05,
770,0.91,0.09,
771,0.94,0.07,
772,0.52,0.48,
773,0.78,0.22,
774,0.21,0.35,0.43
775,1.00,,
776,0.13,0.14,0.73
777,0.89,0.12,
778,1.00,,
779,0.92,0.08,
780,0.48,0.29,0.24
781,0.15,0.43,0.42
782,0.23,0.68,0.09
783,0.82,0.18,
784,0.95,0.01,0.03
785,0.91,0.09,
786,0.51,0.37,0.12
787,0.35,0.19,0.46
788,0.29,0.30,0.41
789,0.35,0.13,0.51
790,1.00,,
791,0.29,0.56,0.16
792,0.66,0.15,0.18
793,0.78,0.22,
794,0.55,0.14,0.31
795,0.03,0.27,0.70
796,0.15,0.49,0.37
797,0.43,0.57,
798,0.32,0.48,0.19
799,0.89,0.11,
800,0.18,0.72,0.10
801,0.75,0.20,0.04
802,1.00,,
803,1.00,,
804,0.95,0.05,
805,0.25,0.44,0.31
806,0.87,0.13,0.01
807,0.98,0.02,
808,0.45,0.45,0.11
809,1.00,,
810,0.54,0.21,0.25
811,1.00,,
