,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.15,0.25,0.08,0.15,0.09,0.01,0.18,0.06,0.06,0.09,0.17,0.01,-0.06,0.01
1,-0.15,1.00,-0.10,0.09,-0.08,-0.00,0.15,-0.40,0.17,0.27,-0.01,-0.17,-0.00,-0.06,-0.05
2,0.25,-0.10,1.00,0.06,0.17,0.02,-0.04,0.15,0.08,0.01,0.04,0.07,0.00,0.18,0.05
3,0.08,0.09,0.06,1.00,0.06,0.06,0.12,0.05,0.02,0.07,0.15,0.08,0.04,0.09,0.01
4,0.15,-0.08,0.17,0.06,1.00,-0.04,-0.08,0.23,-0.05,0.04,-0.03,0.27,-0.00,-0.04,0.04
5,0.09,-0.00,0.02,0.06,-0.04,1.00,0.17,0.15,0.11,0.05,0.04,0.09,0.14,-0.04,-0.06
6,0.01,0.15,-0.04,0.12,-0.08,0.17,1.00,-0.00,0.15,0.13,0.09,-0.03,0.20,0.06,-0.05
7,0.18,-0.40,0.15,0.05,0.23,0.15,-0.00,1.00,-0.13,-0.03,0.00,0.27,0.15,0.05,0.14
8,0.06,0.17,0.08,0.02,-0.05,0.11,0.15,-0.13,1.00,-0.04,-0.03,0.01,0.03,0.16,-0.12
9,0.06,0.27,0.01,0.07,0.04,0.05,0.13,-0.03,-0.04,1.00,0.03,-0.04,0.13,-0.06,-0.09
10,0.09,-0.01,0.04,0.15,-0.03,0.04,0.09,0.00,-0.03,0.03,1.00,0.18,-0.03,0.07,-0.04
11,0.17,-0.17,0.07,0.08,0.27,0.09,-0.03,0.27,0.01,-0.04,0.18,1.00,0.01,0.05,-0.09
12,0.01,-0.00,0.00,0.04,-0.00,0.14,0.20,0.15,0.03,0.13,-0.03,0.01,1.00,0.07,0.12
13,-0.06,-0.06,0.18,0.09,-0.04,-0.04,0.06,0.05,0.16,-0.06,0.07,0.05,0.07,1.00,0.02
14,0.01,-0.05,0.05,0.01,0.04,-0.06,-0.05,0.14,-0.12,-0.09,-0.04,-0.09,0.12,0.02,1.00
