,0,1,2
219,1.00,,
220,0.87,0.13,
221,1.00,,
222,1.00,,
223,0.61,0.30,0.09
224,0.68,0.32,
225,1.00,,
226,0.61,0.39,
227,1.00,,
228,1.00,,
229,0.05,0.95,
230,1.00,,
231,0.86,0.14,
232,1.00,,
233,0.59,0.41,
234,0.16,0.02,0.82
235,1.00,,
236,1.00,,
237,1.00,,
238,1.00,,
239,1.00,,
240,0.31,0.07,0.62
241,1.00,,
242,1.00,,
243,1.00,,
244,0.62,0.38,
245,0.22,0.26,0.52
246,1.00,,
247,0.11,0.15,0.74
248,1.00,,
249,0.32,0.28,0.41
250,1.00,,
251,1.00,,
252,1.00,,
253,0.42,0.31,0.27
254,0.51,0.35,0.14
255,1.00,,
256,0.32,0.20,0.49
257,0.56,0.44,
258,0.50,0.50,
259,0.06,0.62,0.31
260,0.03,0.63,0.34
261,0.24,0.38,0.38
262,1.00,,
263,1.00,,
264,0.06,0.94,
265,0.96,0.03,0.00
266,0.54,0.13,0.33
267,1.00,,
268,0.05,0.95,
269,1.00,,
270,1.00,,
271,0.06,0.91,0.03
272,0.96,0.04,
273,1.00,,
274,0.01,0.14,0.85
275,1.00,,
276,0.09,0.46,0.45
277,1.00,,
278,0.76,0.24,
279,0.78,0.22,
280,0.64,0.36,
281,0.91,0.09,
282,0.72,0.28,
283,0.30,0.64,0.06
284,0.16,0.75,0.09
285,1.00,,
286,1.00,,
287,0.34,0.66,
288,0.73,0.27,
289,1.00,,
290,0.26,0.58,0.16
291,0.08,0.02,0.90
292,0.69,0.16,0.14
293,0.97,0.03,
294,1.00,,
295,0.07,0.33,0.59
296,0.55,0.01,0.44
297,1.00,,
298,0.50,0.50,
299,0.30,0.45,0.25
300,1.00,,
301,0.73,0.27,
302,0.72,0.26,0.02
303,0.53,0.45,0.03
304,0.06,0.71,0.23
305,0.72,0.28,
306,0.56,0.08,0.35
307,0.38,0.51,0.11
308,0.78,0.22,
309,0.85,0.15,
310,0.48,0.29,0.23
311,0.62,0.38,
312,0.34,0.66,
313,0.64,0.36,
314,0.37,0.10,0.53
315,0.06,0.62,0.33
316,0.28,0.72,
317,0.78,0.22,
318,1.00,,
319,0.34,0.15,0.51
320,1.00,,
321,1.00,,
322,0.35,0.57,0.08
323,0.10,0.20,0.70
324,0.92,0.06,0.02
325,0.56,0.43,
326,1.00,,
327,0.14,0.86,
328,1.00,,
329,0.83,0.17,
330,1.00,,
331,0.19,0.15,0.66
332,0.05,0.83,0.11
333,0.10,0.17,0.72
334,0.25,0.18,0.57
335,1.00,,
336,1.00,,
337,1.00,,
338,0.23,0.57,0.20
339,1.00,,
340,0.05,0.21,0.74
341,1.00,,
342,0.62,0.38,
343,0.43,0.57,
344,0.41,0.37,0.22
345,0.63,0.37,
346,1.00,,
347,0.35,0.53,0.13
348,0.15,0.13,0.72
349,0.53,0.47,
350,1.00,,
351,1.00,,
352,0.62,0.38,
353,0.80,0.20,
354,0.76,0.24,
355,0.01,0.17,0.82
356,1.00,,
357,1.00,,
358,0.53,0.13,0.33
359,0.30,0.64,0.06
360,1.00,,
361,0.46,0.54,
362,1.00,,
363,1.00,,
364,0.21,0.36,0.43
365,0.75,0.17,0.08
366,1.00,,
367,1.00,,
368,0.07,0.90,0.03
369,0.27,0.54,0.19
370,1.00,,
371,0.38,0.09,0.53
372,1.00,,
373,0.36,0.64,
374,0.20,0.35,0.45
375,0.04,0.96,
376,0.56,0.44,
377,0.71,0.29,
378,1.00,,
379,1.00,,
380,0.01,0.14,0.85
381,0.55,0.45,
382,0.70,0.30,
383,1.00,,
384,0.79,0.21,
385,1.00,,
386,0.46,0.32,0.22
387,0.52,0.48,
388,1.00,,
389,0.78,0.22,
390,1.00,,
391,0.24,0.13,0.62
392,0.06,0.19,0.75
393,0.54,0.46,
394,1.00,,
395,0.50,0.47,0.03
396,0.90,0.10,
397,1.00,,
398,0.73,0.12,0.15
399,0.68,0.32,
400,0.58,0.42,
401,0.61,0.39,
402,0.12,0.88,
403,1.00,,
404,0.67,0.33,
405,0.81,0.19,
406,0.23,0.77,
407,1.00,,
408,1.00,,
409,1.00,,
410,1.00,,
411,1.00,,
412,0.27,0.18,0.54
413,1.00,,
414,0.12,0.22,0.66
415,1.00,,
416,0.65,0.35,
417,1.00,,
418,1.00,,
419,1.00,,
420,0.08,0.92,
421,0.67,0.33,
422,0.38,0.47,0.15
423,1.00,,
424,1.00,,
425,0.52,0.48,
426,0.14,0.67,0.19
427,1.00,,
428,0.17,0.11,0.72
429,0.35,0.65,
430,0.88,0.12,
431,0.23,0.24,0.53
432,1.00,,
433,1.00,,
434,0.24,0.29,0.46
435,1.00,,
436,1.00,,
437,0.75,0.25,
438,0.28,0.41,0.32
439,1.00,,
440,0.38,0.44,0.17
441,0.34,0.66,
442,0.56,0.44,
443,1.00,,
444,0.03,0.97,
445,0.18,0.82,
446,0.42,0.31,0.26
447,0.95,0.05,
448,0.70,0.30,
449,1.00,,
450,1.00,,
451,0.01,0.35,0.64
452,0.79,0.21,
453,0.35,0.23,0.42
454,1.00,,
455,0.60,0.17,0.22
456,1.00,,
457,1.00,,
458,0.76,0.24,
459,0.07,0.26,0.67
460,0.28,0.70,0.02
461,0.73,0.24,0.03
462,0.75,0.25,
463,0.34,0.41,0.25
464,0.85,0.14,
465,0.14,0.20,0.66
466,0.73,0.27,
467,1.00,,
468,1.00,,
469,1.00,,
470,0.06,0.94,
471,0.19,0.81,
472,1.00,,
473,0.39,0.61,
474,0.32,0.15,0.53
475,0.41,0.35,0.24
476,0.87,0.13,
477,0.16,0.16,0.68
478,0.40,0.42,0.18
479,0.69,0.32,
480,0.30,0.02,0.68
481,0.08,0.92,
482,0.01,0.75,0.24
483,0.65,0.35,
484,0.52,0.02,0.46
485,1.00,,
486,0.87,0.13,
487,1.00,,
488,0.47,0.54,
489,0.70,0.29,
490,0.20,0.80,
491,1.00,,
492,1.00,,
493,0.50,0.50,
494,0.33,0.55,0.12
495,0.37,0.63,
496,0.47,0.37,0.16
497,0.73,0.27,
498,1.00,,
499,0.46,0.44,0.10
500,1.00,,
501,1.00,,
502,0.30,0.70,
503,0.59,0.22,0.19
504,0.61,0.39,
505,1.00,,
506,1.00,,
507,0.47,0.53,
508,1.00,,
509,0.24,0.46,0.30
510,0.33,0.34,0.33
511,0.52,0.42,0.06
512,1.00,,
513,1.00,,
514,0.20,0.45,0.35
515,1.00,,
516,0.38,0.62,
517,0.90,0.10,
518,0.24,0.64,0.12
519,0.46,0.54,
520,0.94,0.06,
521,1.00,,
522,0.98,0.02,
523,0.04,0.96,
524,0.13,0.10,0.77
525,1.00,,
526,0.07,0.69,0.24
527,0.52,0.20,0.28
528,1.00,,
529,1.00,,
530,0.55,0.39,0.06
531,1.00,0.00,
532,1.00,,
533,0.12,0.06,0.81
534,0.02,0.98,
535,0.22,0.78,
536,0.96,0.04,
537,1.00,,
538,0.85,0.15,
539,1.00,,
540,0.67,0.30,0.02
541,0.24,0.76,
542,0.17,0.39,0.44
543,0.48,0.32,0.20
544,1.00,,
545,0.24,0.76,
546,1.00,,
547,0.35,0.65,
548,1.00,,
549,0.50,0.36,0.14
550,0.07,0.38,0.54
551,0.67,0.33,
552,0.05,0.01,0.93
553,1.00,,
554,0.47,0.16,0.37
555,0.29,0.33,0.38
556,0.98,0.02,
557,0.07,0.20,0.73
558,1.00,,
559,0.15,0.85,
560,0.73,0.27,
561,0.10,0.25,0.65
562,0.72,0.28,
563,0.68,0.32,
564,0.26,0.60,0.14
565,1.00,,
566,0.34,0.20,0.46
567,0.97,0.03,
568,0.35,0.58,0.07
569,1.00,,
570,0.16,0.75,0.09
571,0.08,0.32,0.60
572,1.00,,
573,0.50,0.10,0.40
574,0.19,0.76,0.05
575,0.07,0.14,0.79
576,1.00,,
577,0.05,0.27,0.68
578,0.43,0.31,0.26
579,1.00,,
580,0.31,0.27,0.42
581,1.00,,
582,0.12,0.19,0.69
583,0.62,0.14,0.25
584,1.00,,
585,1.00,,
586,0.74,0.26,
587,1.00,,
588,1.00,,
589,0.24,0.70,0.06
590,0.33,0.67,
591,0.18,0.65,0.16
592,1.00,,
593,1.00,,
594,1.00,,
595,1.00,,
596,1.00,,
597,1.00,,
598,0.79,0.21,
599,0.52,0.48,
600,0.69,0.31,
601,0.33,0.67,
602,0.66,0.34,
603,0.63,0.37,
604,1.00,,
605,1.00,,
606,0.51,0.06,0.42
607,0.28,0.60,0.12
608,1.00,,
609,0.05,0.38,0.57
610,0.13,0.16,0.71
611,0.78,0.22,
612,0.31,0.51,0.18
613,0.65,0.14,0.22
614,0.82,0.18,
615,0.43,0.05,0.52
616,1.00,,
617,1.00,,
618,0.51,0.49,
619,0.72,0.28,
620,1.00,,
621,1.00,,
622,0.40,0.40,0.20
623,0.37,0.63,
624,0.76,0.24,
625,0.30,0.32,0.39
626,1.00,,
627,0.04,0.20,0.77
628,0.02,0.35,0.63
629,0.26,0.39,0.35
630,1.00,,
631,1.00,,
632,1.00,,
633,0.03,0.47,0.50
634,0.74,0.26,
635,1.00,,
636,1.00,,
637,1.00,,
638,1.00,,
639,1.00,,
640,0.09,0.01,0.89
641,0.02,0.34,0.64
642,0.31,0.69,
643,0.56,0.04,0.40
644,0.36,0.22,0.42
645,0.29,0.36,0.35
646,1.00,,
647,1.00,,
648,0.32,0.68,
649,1.00,,
650,0.49,0.51,
651,0.14,0.18,0.67
652,0.71,0.28,
653,0.47,0.20,0.33
654,1.00,,
655,0.67,0.34,
656,1.00,,
657,1.00,,
658,1.00,,
659,1.00,,
660,1.00,,
661,1.00,,
662,0.54,0.46,
663,0.80,0.20,
664,1.00,,
665,0.30,0.33,0.38
666,0.80,0.20,
667,0.21,0.40,0.40
668,0.38,0.07,0.55
669,0.35,0.36,0.29
670,0.84,0.16,
671,1.00,,
672,0.16,0.16,0.68
673,1.00,,
674,1.00,,
675,1.00,,
676,1.00,,
677,0.27,0.73,
678,1.00,,
679,0.70,0.30,
680,1.00,,
681,0.28,0.72,
682,0.40,0.36,0.24
683,1.00,,
684,1.00,,
685,1.00,,
686,0.29,0.71,
687,1.00,,
688,0.88,0.12,
689,1.00,,
690,0.67,0.33,
691,0.97,0.03,
692,1.00,,
693,0.96,0.04,
694,1.00,,
695,0.55,0.38,0.07
696,0.84,0.16,
697,0.38,0.14,0.49
698,0.82,0.18,
699,1.00,,
700,1.00,,
701,0.25,0.75,
702,1.00,,
703,0.73,0.27,
704,0.88,0.12,
705,0.18,0.32,0.51
706,0.15,0.56,0.29
707,1.00,,
708,1.00,,
709,0.09,0.15,0.76
710,0.59,0.41,
711,0.37,0.37,0.27
712,0.47,0.44,0.08
713,0.04,0.68,0.28
714,0.87,0.13,
715,0.36,0.08,0.56
716,0.59,0.12,0.29
717,0.55,0.45,
718,0.04,0.67,0.30
719,1.00,,
720,1.00,,
721,0.14,0.06,0.81
722,0.53,0.19,0.28
723,1.00,,
724,0.30,0.53,0.17
725,1.00,,
726,1.00,,
727,0.69,0.30,
728,0.64,0.17,0.19
729,1.00,,
730,0.59,0.24,0.18
731,0.31,0.69,
732,0.92,0.08,
733,0.34,0.24,0.42
734,0.32,0.31,0.37
735,0.00,0.42,0.57
736,0.21,0.79,
737,0.06,0.32,0.62
738,0.25,0.75,
739,0.22,0.63,0.15
740,1.00,,
741,0.40,0.45,0.15
742,0.21,0.64,0.14
743,1.00,,
744,1.00,,
745,0.55,0.45,
746,0.63,0.37,
747,1.00,,
748,0.18,0.47,0.35
749,1.00,,
750,0.32,0.68,
751,1.00,,
752,0.10,0.21,0.69
753,1.00,,
754,1.00,,
755,0.39,0.14,0.47
756,0.83,0.03,0.14
757,1.00,,
758,1.00,,
759,0.95,0.05,
760,1.00,,
761,1.00,,
762,1.00,,
763,1.00,,
764,0.86,0.14,
765,0.93,0.07,
766,1.00,,
767,0.14,0.86,
768,0.90,0.10,
769,1.00,,
770,1.00,,
771,0.93,0.07,
772,0.56,0.44,
773,0.80,0.20,
774,0.20,0.39,0.41
775,1.00,,
776,0.06,0.12,0.83
777,1.00,,
778,1.00,,
779,1.00,,
780,0.11,0.34,0.55
781,0.04,0.37,0.59
782,0.23,0.05,0.72
783,0.88,0.12,
784,0.02,0.98,
785,1.00,,
786,0.48,0.41,0.11
787,0.26,0.25,0.49
788,0.32,0.24,0.44
789,0.09,0.74,0.17
790,1.00,,
791,0.27,0.66,0.07
792,0.42,0.46,0.13
793,0.89,0.12,
794,0.48,0.22,0.30
795,0.12,0.88,
796,0.09,0.61,0.29
797,0.36,0.64,
798,0.14,0.60,0.26
799,1.00,,
800,0.09,0.91,
801,0.79,0.21,
802,1.00,,
803,1.00,,
804,1.00,,
805,0.49,0.50,0.01
806,0.91,0.09,
807,1.00,,
808,0.49,0.51,
809,1.00,,
810,0.63,0.15,0.22
811,1.00,,
