,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,-0.58,-0.59,1.66,5.44,2.61,2.56,1.92,-1.41
SVWP,-0.58,,-0.16,2.25,6.06,3.02,3.13,2.32,-1.11
DCC_joint,-0.59,-0.16,,2.07,5.69,2.90,2.91,2.24,-0.65
SW_cross_validated,1.66,2.25,2.07,,3.79,1.33,0.96,0.63,-2.83
SW_15,5.44,6.06,5.69,3.79,,-1.96,-2.77,-2.67,-6.44
SW_30,2.61,3.02,2.90,1.33,-1.96,,-0.50,-0.62,-3.41
SW_60,2.56,3.13,2.91,0.96,-2.77,-0.50,,-0.19,-3.62
SW_120,1.92,2.32,2.24,0.63,-2.67,-0.62,-0.19,,-2.74
sFC,-1.41,-1.11,-0.65,-2.83,-6.44,-3.41,-3.62,-2.74,
