,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,-,1.,1.,1.,0.0000,0.0035,1.,1.,0.1773
SVWP,0.4654,-,1.,1.,0.0000,0.0006,0.3961,1.,0.311
DCC_joint,0.0239,-0.4183,-,1.,0.0000,0.0055,1.,1.,0.2446
SW_cross_validated,-1.1269,-1.4619,-1.1213,-,0.0284,1.,1.,1.,0.1379
SW_15,-8.1452,-9.3146,-7.7633,-4.0276,-,0.1742,0.0009,0.0000,0.0000
SW_30,-4.9791,-5.8427,-4.7717,-2.0931,3.2115,-,0.6981,0.0062,0.0000
SW_60,-2.2321,-2.834,-2.1641,-0.391,5.6136,2.5671,-,1.,0.0017
SW_120,0.028,-0.4086,0.0041,1.1184,7.6672,4.7182,2.1451,-,0.2640
sFC,3.2034,2.9462,3.0566,3.3175,11.2668,8.149,5.3276,3.0215,-
