,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,-,1.,0.0257,1.,0.1805,1.,1.,0.0000,0.0000
SVWP,0.1827,-,0.0302,1.,0.1839,1.,1.,0.0000,0.0000
DCC_joint,-4.073,-4.0007,-,0.4995,1.,0.0213,0.0068,0.0004,0.0000
SW_cross_validated,-1.4699,-1.5813,2.7257,-,1.,1.,1.,0.0000,0.0000
SW_15,-3.1953,-3.1869,1.1629,-1.7474,-,0.2666,0.1236,0.0000,0.0000
SW_30,-0.8248,-0.9802,4.1569,0.8587,3.017,-,1.,0.0000,0.0000
SW_60,-0.9153,-1.0694,4.672,0.8967,3.3672,-0.0441,-,0.0000,0.0000
SW_120,-8.3997,-7.9418,-5.9845,-7.6214,-7.2463,-10.2876,-12.2442,-,0.0000
sFC,-24.6473,-22.6439,-32.7628,-26.8065,-33.5383,-34.5918,-43.9216,-38.353,-
