,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,-,1.,1.,1.,1.,0.1897,1.,1.,1.
SVWP,-0.998,-,0.0223,0.7819,0.0001,0.0000,0.1859,0.7447,1.
DCC_joint,1.1146,4.1376,-,1.,1.,0.2178,0.0005,0.0028,0.0033
SW_cross_validated,1.4388,2.5129,0.813,-,1.,1.,0.1124,0.1186,0.3211
SW_15,2.3236,6.5917,1.9065,0.1264,-,1.,0.0000,0.0001,0.0000
SW_30,3.1726,7.1552,3.1096,0.8916,1.4244,-,0.0000,0.0000,0.0000
SW_60,-2.2094,-3.1819,-5.8672,-3.4098,-8.067,-8.4632,-,1.,1.
SW_120,-2.2074,-2.5362,-5.0804,-3.3856,-6.9013,-7.5294,-0.2667,-,1.
sFC,-1.5659,-1.6943,-5.0082,-2.9314,-7.3541,-7.8162,1.6002,1.4524,-
