,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,5.0755e-02,3.7164e-04,1.2776e-13,3.4411e-22,3.5481e-20,8.5753e-17,5.7448e-13,2.3559e-01
DCC_joint,,5.0755e-02,,1.2044e-02,5.1772e-14,5.4353e-23,3.0864e-21,1.3872e-17,5.5484e-13,3.9427e-01
DCC_bivariate_loop,,3.7164e-04,1.2044e-02,,2.3577e-12,3.3415e-22,4.2428e-20,3.2055e-16,9.4948e-12,3.0667e-03
SW_cross_validated,,1.2776e-13,5.1772e-14,2.3577e-12,,4.4434e-20,1.6598e-16,3.5955e-09,1.8885e-02,8.7292e-14
SW_15,,3.4411e-22,5.4353e-23,3.3415e-22,4.4434e-20,,1.1382e-14,1.2034e-18,1.0669e-17,1.2838e-22
SW_30,,3.5481e-20,3.0864e-21,4.2428e-20,1.6598e-16,1.1382e-14,,2.4025e-13,3.6542e-13,1.0065e-20
SW_60,,8.5753e-17,1.3872e-17,3.2055e-16,3.5955e-09,1.2034e-18,2.4025e-13,,5.5123e-05,3.4818e-17
SW_120,,5.7448e-13,5.5484e-13,9.4948e-12,1.8885e-02,1.0669e-17,3.6542e-13,5.5123e-05,,6.0632e-13
sFC,,2.3559e-01,3.9427e-01,3.0667e-03,8.7292e-14,1.2838e-22,1.0065e-20,3.4818e-17,6.0632e-13,
