,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,0.0134,0.0000,0.0000,0.0000,0.0000,0.0000,1.
DCC_joint,nan,-2.0902,-,0.4336,0.0000,0.0000,0.0000,0.0000,0.0000,1.
DCC_bivariate_loop,nan,-4.3653,-2.7919,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.1104
SW_cross_validated,nan,-19.6824,-20.7313,-16.5917,-,0.0000,0.0000,0.0000,0.6799,0.0000
SW_15,nan,-60.0555,-66.5396,-60.1278,-45.7451,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-46.3511,-53.1064,-45.8636,-28.7883,22.6207,-,0.0000,0.0000,0.0000
SW_60,nan,-29.9003,-33.1266,-27.7329,-10.6039,38.0157,18.9664,-,0.002,0.0000
SW_120,nan,-18.0294,-18.0628,-15.2762,-2.5798,33.6208,18.5087,5.2423,-,0.0000
sFC,nan,-1.2236,0.8728,3.418,20.1143,63.4246,49.7098,31.4491,17.9693,-
