,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,8.49,1.25,9.44,25.36,15.02,9.31,4.93,17.35
DCC_joint,,8.49,,7.40,0.12,17.21,7.03,1.02,0.84,6.57
DCC_bivariate_loop,,1.25,7.40,,8.29,24.69,14.11,8.26,4.12,16.37
SW_cross_validated,,9.44,0.12,8.29,,19.03,7.60,1.01,0.95,7.84
SW_15,,25.36,17.21,24.69,19.03,,9.32,15.80,12.16,16.75
SW_30,,15.02,7.03,14.11,7.60,9.32,,5.92,5.61,3.04
SW_60,,9.31,1.02,8.26,1.01,15.80,5.92,,1.51,4.98
SW_120,,4.93,0.84,4.12,0.95,12.16,5.61,1.51,,4.58
sFC,,17.35,6.57,16.37,7.84,16.75,3.04,4.98,4.58,
