,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,8.28,0.52,8.04,22.50,13.16,7.44,11.90,12.40
DCC_joint,,8.28,,10.22,1.46,20.81,8.19,0.45,6.16,6.53
DCC_bivariate_loop,,0.52,10.22,,9.39,25.39,15.10,8.80,14.03,15.40
SW_cross_validated,,8.04,1.46,9.39,,15.41,5.31,0.86,3.28,2.38
SW_15,,22.50,20.81,25.39,15.41,,10.42,16.77,14.11,18.78
SW_30,,13.16,8.19,15.10,5.31,10.42,,6.37,2.64,4.85
SW_60,,7.44,0.45,8.80,0.86,16.77,6.37,,4.39,3.70
SW_120,,11.90,6.16,14.03,3.28,14.11,2.64,4.39,,1.99
sFC,,12.40,6.53,15.40,2.38,18.78,4.85,3.70,1.99,
