,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.94,1.95,8.80,26.85,20.72,13.37,8.06,0.55
DCC_joint,,0.94,,1.25,9.27,29.76,23.75,14.81,8.08,0.39
DCC_bivariate_loop,,1.95,1.25,,7.42,26.89,20.51,12.40,6.83,1.53
SW_cross_validated,,8.80,9.27,7.42,,20.46,12.87,4.74,1.15,9.00
SW_15,,26.85,29.76,26.89,20.46,,10.12,17.00,15.04,28.36
SW_30,,20.72,23.75,20.51,12.87,10.12,,8.48,8.28,22.23
SW_60,,13.37,14.81,12.40,4.74,17.00,8.48,,2.34,14.06
SW_120,,8.06,8.08,6.83,1.15,15.04,8.28,2.34,,8.04
sFC,,0.55,0.39,1.53,9.00,28.36,22.23,14.06,8.04,
