,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,0.0048,0.0000,0.0000,0.0000,0.0000,0.0000,1.
DCC_joint,nan,-0.8062,-,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,1.
DCC_bivariate_loop,nan,4.8327,5.4519,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004
SW_cross_validated,nan,-18.3943,-18.435,-16.8986,-,0.0000,0.0000,0.0099,1.,0.0000
SW_15,nan,-76.489,-79.4094,-54.4816,-62.1478,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-48.366,-50.3588,-34.6814,-30.4812,39.4039,-,0.0000,0.0000,0.0000
SW_60,nan,-21.5195,-21.6379,-19.2954,-4.5052,53.3049,22.9049,-,1.,0.0000
SW_120,nan,-10.5116,-10.2299,-12.3528,-1.9089,25.5995,10.3406,0.2381,-,0.0000
sFC,nan,-1.5608,-0.7881,-5.9511,17.6919,78.8654,49.6658,20.9498,9.8746,-
