,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.81,-4.83,18.39,76.49,48.37,21.52,10.51,1.56
DCC_joint,,0.81,,-5.45,18.43,79.41,50.36,21.64,10.23,0.79
DCC_bivariate_loop,,-4.83,-5.45,,16.90,54.48,34.68,19.30,12.35,5.95
SW_cross_validated,,18.39,18.43,16.90,,62.15,30.48,4.51,1.91,-17.69
SW_15,,76.49,79.41,54.48,62.15,,-39.40,-53.30,-25.60,-78.87
SW_30,,48.37,50.36,34.68,30.48,-39.40,,-22.90,-10.34,-49.67
SW_60,,21.52,21.64,19.30,4.51,-53.30,-22.90,,-0.24,-20.95
SW_120,,10.51,10.23,12.35,1.91,-25.60,-10.34,-0.24,,-9.87
sFC,,1.56,0.79,5.95,-17.69,-78.87,-49.67,-20.95,-9.87,
