,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.3806e-13,1.1840e-02,3.8197e-14,9.5134e-22,1.0912e-17,4.8002e-14,1.9223e-09,8.3513e-19
DCC_joint,,2.3806e-13,,2.4618e-12,7.9423e-01,9.6671e-19,5.8540e-12,3.5283e-02,7.8061e-02,1.8471e-11
DCC_bivariate_loop,,1.1840e-02,2.4618e-12,,3.5742e-13,1.5460e-21,3.2840e-17,3.7606e-13,3.0588e-08,2.3529e-18
SW_cross_validated,,3.8197e-14,7.9423e-01,3.5742e-13,,1.6223e-19,1.5776e-12,3.7394e-02,4.8566e-02,9.3245e-13
SW_15,,9.5134e-22,9.6671e-19,1.5460e-21,1.6223e-19,,4.7292e-14,4.4367e-18,4.5485e-16,1.5616e-18
SW_30,,1.0912e-17,5.8540e-12,3.2840e-17,1.5776e-12,4.7292e-14,,1.0312e-10,2.4471e-10,2.3026e-06
SW_60,,4.8002e-14,3.5283e-02,3.7606e-13,3.7394e-02,4.4367e-18,1.0312e-10,,3.2825e-03,1.6454e-09
SW_120,,1.9223e-09,7.8061e-02,3.0588e-08,4.8566e-02,4.5485e-16,2.4471e-10,3.2825e-03,,6.2711e-09
sFC,,8.3513e-19,1.8471e-11,2.3529e-18,9.3245e-13,1.5616e-18,2.3026e-06,1.6454e-09,6.2711e-09,
