,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,18.51,-1.17,17.97,50.31,29.42,16.64,26.61,27.73
DCC_joint,,18.51,,-22.86,3.27,46.54,18.32,1.00,13.78,14.61
DCC_bivariate_loop,,-1.17,-22.86,,21.00,56.78,33.77,19.67,31.36,34.43
SW_cross_validated,,17.97,3.27,21.00,,34.46,11.88,-1.92,7.34,5.32
SW_15,,50.31,46.54,56.78,34.46,,-23.29,-37.49,-31.54,-41.99
SW_30,,29.42,18.32,33.77,11.88,-23.29,,-14.23,-5.89,-10.85
SW_60,,16.64,1.00,19.67,-1.92,-37.49,-14.23,,9.81,8.28
SW_120,,26.61,13.78,31.36,7.34,-31.54,-5.89,9.81,,-4.46
sFC,,27.73,14.61,34.43,5.32,-41.99,-10.85,8.28,-4.46,
