,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.09,4.37,19.68,60.03,46.33,29.89,18.03,1.23
DCC_joint,,2.09,,2.79,20.73,66.54,53.11,33.13,18.06,-0.87
DCC_bivariate_loop,,4.37,2.79,,16.59,60.13,45.86,27.73,15.28,-3.42
SW_cross_validated,,19.68,20.73,16.59,,45.75,28.79,10.60,2.58,-20.11
SW_15,,60.03,66.54,60.13,45.75,,-22.62,-38.02,-33.62,-63.42
SW_30,,46.33,53.11,45.86,28.79,-22.62,,-18.97,-18.51,-49.71
SW_60,,29.89,33.13,27.73,10.60,-38.02,-18.97,,-5.24,-31.45
SW_120,,18.03,18.06,15.28,2.58,-33.62,-18.51,-5.24,,-17.97
sFC,,1.23,-0.87,-3.42,-20.11,-63.42,-49.71,-31.45,-17.97,
