,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,7.5121e-03,1.6877e-05,7.8962e-15,6.6117e-24,9.2628e-22,2.4458e-18,1.3576e-14,4.5639e-02
DCC_joint,,7.5121e-03,,3.2449e-03,1.9303e-14,3.7052e-24,5.1145e-22,2.4282e-18,3.6205e-14,4.7639e-01
DCC_bivariate_loop,,1.6877e-05,3.2449e-03,,2.9056e-12,6.3756e-23,2.1844e-20,1.7651e-16,2.5570e-12,1.2136e-03
SW_cross_validated,,7.8962e-15,1.9303e-14,2.9056e-12,,7.3902e-21,6.2841e-17,8.5568e-10,8.1759e-02,3.2350e-14
SW_15,,6.6117e-24,3.7052e-24,6.3756e-23,7.3902e-21,,2.3234e-15,2.1790e-19,1.0318e-19,8.8319e-24
SW_30,,9.2628e-22,5.1145e-22,2.1844e-20,6.2841e-17,2.3234e-15,,1.2514e-13,2.2782e-15,1.4844e-21
SW_60,,2.4458e-18,2.4282e-18,1.7651e-16,8.5568e-10,2.1790e-19,1.2514e-13,,1.3326e-07,5.7521e-18
SW_120,,1.3576e-14,3.6205e-14,2.5570e-12,8.1759e-02,1.0318e-19,2.2782e-15,1.3326e-07,,5.0209e-14
sFC,,4.5639e-02,4.7639e-01,1.2136e-03,3.2350e-14,8.8319e-24,1.4844e-21,5.7521e-18,5.0209e-14,
