,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,2.6072e-17,4.4885e-25,1.3708e-37,4.1426e-35,5.9996e-30,1.8140e-19,4.1039e-01
DCC_bivariate_loop,,,2.6072e-17,,6.7077e-19,3.2242e-36,2.5084e-33,5.2528e-28,1.3693e-17,1.1437e-16
SW_cross_validated,,,4.4885e-25,6.7077e-19,,3.3982e-36,5.1357e-33,1.1985e-26,1.3518e-14,2.4165e-24
SW_15,,,1.3708e-37,3.2242e-36,3.3982e-36,,1.2206e-27,5.5247e-31,4.4710e-26,2.9153e-37
SW_30,,,4.1426e-35,2.5084e-33,5.1357e-33,1.2206e-27,,1.1784e-24,3.8592e-21,1.0247e-34
SW_60,,,5.9996e-30,5.2528e-28,1.1985e-26,5.5247e-31,1.1784e-24,,1.1647e-12,1.1535e-29
SW_120,,,1.8140e-19,1.3693e-17,1.3518e-14,4.4710e-26,3.8592e-21,1.1647e-12,,2.1435e-19
sFC,,,4.1039e-01,1.1437e-16,2.4165e-24,2.9153e-37,1.0247e-34,1.1535e-29,2.1435e-19,
