,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,21.07,64.37,352.10,221.81,145.15,41.02,0.55
DCC_bivariate_loop,,,21.07,,33.88,314.30,193.01,118.85,33.29,-21.90
SW_cross_validated,,,64.37,33.88,,341.31,196.04,110.21,23.49,-70.70
SW_15,,,352.10,314.30,341.31,,-102.01,-182.81,-92.54,-370.09
SW_30,,,221.81,193.01,196.04,-102.01,,-74.25,-47.07,-231.90
SW_60,,,145.15,118.85,110.21,-182.81,-74.25,,-14.53,-152.30
SW_120,,,41.02,33.29,23.49,-92.54,-47.07,-14.53,,-41.15
sFC,,,0.55,-21.90,-70.70,-370.09,-231.90,-152.30,-41.15,
