,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,3.6107e-12,4.0222e-24,3.3896e-35,1.0323e-32,1.9875e-27,5.2140e-18,6.6213e-01
DCC_bivariate_loop,,,3.6107e-12,,1.6263e-16,7.3554e-27,2.6615e-26,5.8858e-20,7.4633e-11,1.8340e-12
SW_cross_validated,,,4.0222e-24,1.6263e-16,,3.4331e-34,3.9998e-31,1.0171e-24,7.5902e-14,2.4899e-23
SW_15,,,3.3896e-35,7.3554e-27,3.4331e-34,,3.3586e-25,1.4070e-28,5.1984e-25,5.2603e-35
SW_30,,,1.0323e-32,2.6615e-26,3.9998e-31,3.3586e-25,,3.5496e-22,5.5023e-20,1.7900e-32
SW_60,,,1.9875e-27,5.8858e-20,1.0171e-24,1.4070e-28,3.5496e-22,,2.0235e-11,2.9551e-27
SW_120,,,5.2140e-18,7.4633e-11,7.5902e-14,5.1984e-25,5.5023e-20,2.0235e-11,,5.8467e-18
sFC,,,6.6213e-01,1.8340e-12,2.4899e-23,5.2603e-35,1.7900e-32,2.9551e-27,5.8467e-18,
