,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,7.23,23.76,145.51,99.33,57.97,14.26,0.03
DCC_bivariate_loop,,,7.23,,15.75,143.51,95.83,53.17,11.99,7.28
SW_cross_validated,,,23.76,15.75,,158.56,102.92,50.32,8.30,24.15
SW_15,,,145.51,143.51,158.56,,48.79,80.94,37.38,146.82
SW_30,,,99.33,95.83,102.92,48.79,,35.50,19.74,100.30
SW_60,,,57.97,53.17,50.32,80.94,35.50,,6.60,58.46
SW_120,,,14.26,11.99,8.30,37.38,19.74,6.60,,14.27
sFC,,,0.03,7.28,24.15,146.82,100.30,58.46,14.27,
