,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,6.03,4.79,4.85,7.89,6.36,0.36,0.04
DCC_bivariate_loop,,,6.03,,9.17,0.65,1.96,1.47,5.11,5.94
SW_cross_validated,,,4.79,9.17,,7.76,10.77,8.77,2.72,4.53
SW_15,,,4.85,0.65,7.76,,2.50,1.97,4.24,4.79
SW_30,,,7.89,1.96,10.77,2.50,,0.26,6.78,7.79
SW_60,,,6.36,1.47,8.77,1.97,0.26,,5.74,6.31
SW_120,,,0.36,5.11,2.72,4.24,6.78,5.74,,0.32
sFC,,,0.04,5.94,4.53,4.79,7.79,6.31,0.32,
