,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,-46.67,-76.43,-53.37,-86.28,-75.82,-88.49,0.46
DCC_bivariate_loop,,,-46.67,,3.70,3.02,-1.55,-5.61,-2.98,46.47
SW_cross_validated,,,-76.43,3.70,,-0.37,-7.68,-12.43,-9.74,75.11
SW_15,,,-53.37,3.02,-0.37,,-5.79,-10.08,-7.46,52.98
SW_30,,,-86.28,-1.55,-7.68,-5.79,,-5.68,-2.08,84.81
SW_60,,,-75.82,-5.61,-12.43,-10.08,-5.68,,3.83,75.02
SW_120,,,-88.49,-2.98,-9.74,-7.46,-2.08,3.83,,87.00
sFC,,,0.46,46.47,75.11,52.98,84.81,75.02,87.00,
