,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,-13.48,10.71,-10.84,-17.65,-14.23,0.80,0.09
DCC_bivariate_loop,,,-13.48,,20.51,1.44,-4.39,-3.29,11.42,13.28
SW_cross_validated,,,10.71,20.51,,-17.36,-24.09,-19.61,-6.09,-10.12
SW_15,,,-10.84,1.44,-17.36,,-5.59,-4.41,9.48,10.71
SW_30,,,-17.65,-4.39,-24.09,-5.59,,0.59,15.16,17.42
SW_60,,,-14.23,-3.29,-19.61,-4.41,0.59,,12.84,14.11
SW_120,,,0.80,11.42,-6.09,9.48,15.16,12.84,,-0.73
sFC,,,0.09,13.28,-10.12,10.71,17.42,14.11,-0.73,
