,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,16.07,15.35,23.97,31.45,28.65,12.51,0.16
DCC_bivariate_loop,,,16.07,,19.56,2.65,4.90,2.61,11.16,16.07
SW_cross_validated,,,15.35,19.56,,27.92,35.58,33.01,20.51,15.84
SW_15,,,23.97,2.65,27.92,,2.40,0.27,17.33,24.00
SW_30,,,31.45,4.90,35.58,2.40,,2.95,22.99,31.52
SW_60,,,28.65,2.61,33.01,0.27,2.95,,20.03,28.72
SW_120,,,12.51,11.16,20.51,17.33,22.99,20.03,,12.62
sFC,,,0.16,16.07,15.84,24.00,31.52,28.72,12.62,
