,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.12,2.71,,0.42,0.53,0.25,2.95,34.58
SVWP,0.12,,2.40,,0.26,0.63,0.08,2.50,30.53
DCC_joint,2.71,2.40,,,2.45,3.53,3.04,0.48,32.91
SW_cross_validated,,,,,,,,,
SW_15,0.42,0.26,2.45,,,1.03,0.25,2.70,38.40
SW_30,0.53,0.63,3.53,,1.03,,0.95,4.21,42.80
SW_60,0.25,0.08,3.04,,0.25,0.95,,3.85,54.19
SW_120,2.95,2.50,0.48,,2.70,4.21,3.85,,69.05
sFC,34.58,30.53,32.91,,38.40,42.80,54.19,69.05,
