,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.02,1.49,,2.02,0.39,0.33,1.21,0.44
SVWP,0.02,,1.46,,2.02,0.38,0.32,1.21,0.42
DCC_joint,1.49,1.46,,,2.66,0.49,0.80,2.17,1.24
SW_cross_validated,,,,,,,,,
SW_15,2.02,2.02,2.66,,,1.89,2.01,1.14,2.22
SW_30,0.39,0.38,0.49,,1.89,,0.13,1.12,0.20
SW_60,0.33,0.32,0.80,,2.01,0.13,,1.22,0.07
SW_120,1.21,1.21,2.17,,1.14,1.12,1.22,,1.53
sFC,0.44,0.42,1.24,,2.22,0.20,0.07,1.53,
