,0,1,2
126,0.44,0.29,0.27
127,0.60,0.09,0.31
128,0.56,0.44,
129,0.43,0.05,0.52
130,0.81,0.19,
131,0.78,0.22,
132,0.17,0.50,0.33
133,0.38,0.24,0.38
134,0.60,0.40,
135,0.60,0.40,
136,0.61,0.02,0.37
137,0.26,0.26,0.48
138,0.55,0.44,0.00
139,0.21,0.77,0.02
140,0.69,0.31,
141,0.57,0.43,
142,0.67,0.31,0.02
143,0.52,0.17,0.31
144,0.92,0.08,
145,0.35,0.16,0.48
146,0.86,0.14,
147,0.62,0.29,0.08
148,0.22,0.34,0.44
149,0.61,0.37,0.02
150,0.67,0.33,
151,0.01,0.99,
152,0.56,0.33,0.11
153,0.71,0.21,0.08
154,0.42,0.34,0.23
155,0.80,0.19,0.01
156,0.78,0.17,0.05
157,0.85,0.00,0.15
158,0.72,0.28,
159,0.36,0.61,0.03
160,0.33,0.52,0.15
161,0.51,0.45,0.04
162,0.62,0.38,
163,0.46,0.54,
164,0.21,0.79,0.00
165,0.33,0.21,0.46
166,0.57,0.43,
167,0.29,0.71,
168,0.62,0.35,0.03
169,0.78,0.22,
170,0.50,0.34,0.17
171,0.73,0.27,
172,0.36,0.29,0.35
173,0.51,0.31,0.18
174,0.28,0.66,0.06
175,1.00,,
176,0.80,0.20,
177,0.74,0.24,0.02
178,0.54,0.27,0.20
179,0.89,0.11,
180,0.41,0.36,0.23
181,0.62,0.27,0.11
182,0.45,0.43,0.12
183,0.14,0.16,0.71
184,0.76,0.19,0.05
185,0.97,0.03,
186,0.33,0.65,0.02
187,0.20,0.78,0.03
188,0.53,0.46,0.01
189,0.51,0.49,
190,0.58,0.41,0.01
191,0.52,0.44,0.03
192,0.64,0.07,0.29
193,0.63,0.23,0.14
194,0.72,0.13,0.15
195,0.41,0.58,
196,0.27,0.72,0.00
197,0.57,0.34,0.08
198,0.89,0.11,
199,0.43,0.57,
200,0.74,0.26,
201,0.47,0.29,0.23
202,0.54,0.26,0.20
203,0.13,0.71,0.16
204,0.51,0.38,0.11
205,0.36,0.20,0.44
206,0.20,0.01,0.79
207,0.42,0.58,
208,0.57,0.24,0.19
209,0.26,0.74,
210,0.41,0.20,0.39
211,0.69,0.21,0.10
212,0.88,0.12,
213,0.85,0.14,
214,0.65,0.35,0.00
215,0.59,0.24,0.17
216,0.81,0.19,
217,0.63,0.17,0.20
218,0.18,0.61,0.21
219,0.87,0.13,
220,0.66,0.29,0.05
221,0.56,0.44,
222,0.77,0.11,0.11
223,0.65,0.11,0.24
224,0.68,0.33,
225,0.41,0.23,0.35
226,0.61,0.08,0.31
227,0.79,0.21,
228,0.44,0.25,0.31
229,1.00,,
230,0.70,0.30,
231,0.59,0.02,0.39
232,0.30,0.60,0.11
233,0.34,0.19,0.48
234,0.02,0.01,0.97
235,0.70,0.30,
236,0.69,0.30,
237,0.67,0.33,0.00
238,0.84,0.16,
239,0.43,0.57,
240,0.85,0.15,
241,0.92,0.08,
242,0.85,0.15,
243,0.01,0.90,0.09
244,0.71,0.04,0.25
245,0.09,0.90,0.01
246,0.55,0.34,0.11
247,0.36,0.54,0.10
248,0.54,0.46,0.00
249,0.69,0.21,0.09
250,0.84,0.14,0.02
251,0.15,0.77,0.08
252,1.00,,
253,0.49,0.41,0.10
254,1.00,,
255,0.47,0.54,
256,0.33,0.19,0.48
257,1.00,0.00,
258,0.73,0.27,0.00
259,0.28,0.62,0.10
260,0.82,0.13,0.05
261,1.00,,
262,0.36,0.63,0.01
263,0.49,0.37,0.14
264,0.74,0.26,
265,0.73,0.27,
266,0.89,0.08,0.03
267,0.34,0.66,
268,0.90,0.10,
269,0.72,0.28,
270,0.80,0.20,
271,0.57,0.36,0.07
272,0.88,0.12,
273,0.36,0.64,
274,0.77,0.15,0.08
275,0.64,0.36,
276,0.54,0.06,0.40
277,0.37,0.52,0.11
278,0.22,0.48,0.31
279,0.69,0.04,0.26
280,0.78,0.19,0.02
281,0.07,0.90,0.03
282,0.63,0.28,0.09
283,0.35,0.30,0.36
284,0.11,0.48,0.41
285,0.60,0.40,
286,0.73,0.27,
287,0.41,0.35,0.24
288,0.56,0.44,
289,0.57,0.40,0.04
290,0.48,0.47,0.05
291,0.53,0.42,0.05
292,0.74,0.26,
293,0.49,0.37,0.13
294,0.39,0.49,0.12
295,0.35,0.59,0.06
296,0.19,0.19,0.62
297,0.58,0.29,0.13
298,0.29,0.70,0.01
299,0.12,0.13,0.75
300,0.70,0.30,
301,0.80,0.20,
302,0.46,0.21,0.33
303,0.87,0.13,
304,0.38,0.61,0.00
305,0.71,0.28,0.01
306,0.90,0.10,
307,0.08,0.43,0.50
308,0.39,0.61,
309,0.54,0.09,0.38
310,0.24,0.76,
311,0.56,0.39,0.05
312,0.93,0.07,
313,0.37,0.63,
314,0.49,0.23,0.29
315,0.38,0.39,0.23
316,0.38,0.50,0.13
317,0.64,0.20,0.16
318,0.45,0.56,
319,0.52,0.39,0.08
320,0.77,0.23,0.00
321,0.79,0.21,
322,0.06,0.51,0.43
323,0.01,0.42,0.57
324,0.34,0.22,0.44
325,0.59,0.41,
326,0.25,0.75,
327,0.52,0.35,0.13
328,0.94,0.06,
329,0.36,0.63,0.01
330,0.70,0.30,
331,0.44,0.14,0.43
332,0.40,0.59,0.01
333,0.95,0.05,
334,0.33,0.66,0.01
335,0.81,0.11,0.08
336,0.86,0.14,
337,0.54,0.46,
338,0.86,0.14,
339,0.76,0.24,
340,0.29,0.03,0.68
341,0.23,0.77,
342,0.74,0.26,
343,0.29,0.51,0.20
344,0.77,0.10,0.14
345,1.00,,
346,0.50,0.29,0.21
347,0.45,0.24,0.31
348,0.19,0.57,0.24
349,0.43,0.12,0.45
350,0.74,0.26,0.01
351,0.83,0.17,
352,0.51,0.43,0.06
353,0.62,0.35,0.03
354,0.21,0.01,0.79
355,0.76,0.09,0.15
356,0.25,0.49,0.26
357,0.81,0.19,
358,0.53,0.47,
359,0.56,0.26,0.17
360,0.74,0.26,
361,0.72,0.28,
362,0.62,0.38,
363,0.73,0.27,
364,0.50,0.41,0.09
365,0.40,0.60,
366,0.97,0.03,
367,0.71,0.14,0.15
368,0.15,0.40,0.45
369,0.65,0.00,0.35
370,0.74,0.26,
371,0.47,0.14,0.40
372,0.93,0.06,0.01
373,0.00,0.21,0.79
374,0.10,0.41,0.49
375,0.44,0.53,0.03
376,0.73,0.09,0.18
377,0.76,0.16,0.08
378,0.37,0.63,
379,0.67,0.33,
380,1.00,,
381,0.83,0.12,0.04
382,0.88,0.12,
383,0.42,0.58,
384,0.91,0.08,0.01
385,0.82,0.18,
386,0.32,0.09,0.59
387,0.68,0.32,
388,0.36,0.56,0.08
389,0.07,0.93,
390,0.35,0.46,0.19
391,0.48,0.21,0.31
392,0.77,0.06,0.16
393,0.01,0.99,
394,0.68,0.32,
395,0.25,0.73,0.02
396,0.68,0.32,0.01
397,0.05,0.95,
398,0.44,0.54,0.02
399,0.27,0.52,0.21
400,0.81,0.19,
401,0.67,0.14,0.20
402,0.41,0.26,0.33
403,0.25,0.75,
404,1.00,,
405,0.08,0.20,0.72
406,0.98,0.02,
407,0.45,0.06,0.49
408,0.59,0.33,0.08
409,0.85,0.13,0.02
410,0.77,0.21,0.03
411,0.56,0.43,0.00
412,0.34,0.43,0.23
413,0.28,0.72,
414,0.54,0.45,0.01
415,0.77,0.20,0.03
416,0.43,0.48,0.08
417,0.70,0.30,0.01
418,0.76,0.00,0.24
419,0.28,0.14,0.58
420,0.67,0.32,0.01
421,0.59,0.41,
422,0.48,0.52,
423,0.72,0.28,
424,0.28,0.72,
425,0.51,0.49,
426,0.03,0.97,
427,0.96,0.04,
428,0.69,0.29,0.01
429,0.68,0.25,0.07
430,0.19,0.81,
431,0.33,0.24,0.43
432,0.32,0.43,0.25
433,0.61,0.39,
434,0.48,0.27,0.25
435,0.73,0.27,
436,0.78,0.23,
437,0.73,0.21,0.07
438,0.56,0.44,
439,0.82,0.18,
440,0.94,0.06,0.01
441,0.75,0.16,0.09
442,0.25,0.75,
443,0.87,0.13,
444,0.75,0.23,0.02
445,0.03,0.97,
446,0.90,0.10,
447,0.35,0.20,0.45
448,0.14,0.14,0.73
449,0.18,0.40,0.42
450,0.50,0.22,0.28
451,0.46,0.14,0.39
452,0.63,0.37,0.00
453,0.91,0.09,
454,0.31,0.69,
455,1.00,,
456,0.58,0.42,
457,0.76,0.24,
458,0.47,0.45,0.08
459,0.44,0.56,
460,0.84,0.16,
461,0.23,0.76,0.02
462,0.47,0.53,
463,0.30,0.52,0.18
464,0.03,0.05,0.93
465,0.57,0.37,0.06
466,0.54,0.45,0.02
467,0.26,0.74,
468,0.52,0.48,
469,0.80,0.20,
470,1.00,,
471,0.32,0.61,0.07
472,0.44,0.34,0.22
473,0.67,0.16,0.17
474,0.76,0.16,0.08
475,0.54,0.05,0.41
476,0.49,0.51,
477,0.19,0.49,0.32
478,0.23,0.60,0.16
479,0.01,0.43,0.55
480,0.53,0.43,0.04
481,0.26,0.60,0.13
482,0.33,0.01,0.67
483,0.14,0.29,0.57
484,0.46,0.46,0.08
485,0.41,0.59,
486,0.73,0.27,
487,0.57,0.40,0.03
488,0.75,0.17,0.07
489,0.24,0.76,
490,0.65,0.15,0.20
491,0.57,0.33,0.09
492,0.91,0.09,
493,0.64,0.36,
494,0.71,0.29,
495,0.51,0.28,0.21
496,0.76,0.15,0.09
497,0.18,0.81,0.01
498,0.42,0.57,0.01
499,0.41,0.34,0.24
500,0.66,0.34,
501,0.65,0.35,0.01
502,0.25,0.73,0.02
503,0.39,0.24,0.37
504,0.36,0.09,0.55
505,0.64,0.33,0.03
506,1.00,,
507,0.20,0.36,0.44
508,0.57,0.43,
509,0.18,0.28,0.53
510,0.47,0.34,0.19
511,0.50,0.23,0.27
512,0.89,0.10,0.01
513,0.74,0.26,
514,0.12,0.80,0.09
515,0.46,0.47,0.07
516,0.48,0.04,0.48
517,0.72,0.24,0.04
518,0.79,0.21,
519,0.59,0.23,0.18
520,0.32,0.54,0.14
521,0.72,0.28,
522,0.68,0.32,0.01
523,0.21,0.09,0.71
524,0.49,0.49,0.02
525,0.57,0.06,0.37
526,0.75,0.19,0.06
527,0.52,0.34,0.13
528,0.24,0.76,0.00
529,0.77,0.23,
530,0.62,0.38,
531,0.93,0.07,
532,0.41,0.59,
533,0.54,0.46,0.01
534,0.18,0.67,0.15
535,0.27,0.55,0.18
536,0.72,0.22,0.06
537,0.65,0.30,0.04
538,0.45,0.55,
539,0.56,0.07,0.37
540,0.34,0.23,0.44
541,0.56,0.02,0.43
542,0.69,0.11,0.21
543,0.84,0.15,0.01
544,0.05,0.51,0.44
545,0.66,0.33,0.01
546,0.27,0.73,
547,0.95,0.05,
548,0.67,0.33,
549,0.75,0.25,
550,0.94,0.06,
551,0.69,0.19,0.12
552,0.51,0.35,0.14
553,0.73,0.27,0.00
554,0.62,0.21,0.17
555,0.56,0.44,0.00
556,0.46,0.51,0.03
557,0.12,0.54,0.34
558,0.45,0.48,0.07
559,0.61,0.06,0.33
560,0.89,0.11,
561,0.47,0.47,0.06
562,0.21,0.78,0.01
563,0.76,0.24,
564,0.67,0.24,0.09
565,0.03,0.48,0.50
566,0.10,0.67,0.23
567,0.83,0.17,
568,0.55,0.07,0.38
569,0.46,0.54,
570,1.00,,
571,1.00,,
572,0.45,0.55,
573,0.82,0.18,
574,0.52,0.32,0.15
575,0.62,0.24,0.14
576,0.79,0.21,
577,0.74,0.21,0.05
578,0.77,0.20,0.03
579,0.77,0.23,
580,0.83,0.15,0.02
581,0.74,0.26,
582,0.67,0.31,0.02
583,0.23,0.00,0.76
584,0.85,0.15,
585,0.62,0.15,0.22
586,0.56,0.42,0.01
587,0.97,0.03,
588,0.81,0.05,0.14
589,0.29,0.03,0.68
590,0.50,0.45,0.05
591,0.18,0.08,0.74
592,0.99,0.01,
593,0.23,0.77,
594,0.43,0.56,0.01
595,0.16,0.84,
596,0.39,0.61,
597,0.15,0.85,
598,0.59,0.25,0.16
599,0.80,0.08,0.12
600,0.28,0.58,0.14
601,0.46,0.54,0.00
602,0.42,0.34,0.24
603,0.69,0.13,0.19
604,0.69,0.31,
605,0.47,0.53,
606,0.07,0.93,
607,0.15,0.81,0.04
608,0.13,0.53,0.34
609,0.22,0.78,
610,0.00,1.00,
611,0.81,0.16,0.03
612,0.47,0.53,
613,0.43,0.38,0.18
614,0.82,0.18,
615,0.65,0.34,0.01
616,0.53,0.42,0.05
617,0.49,0.51,
618,0.35,0.53,0.11
619,0.66,0.28,0.05
620,0.71,0.17,0.12
621,0.52,0.16,0.32
622,0.48,0.22,0.30
623,0.70,0.29,
624,0.92,0.05,0.03
625,0.56,0.41,0.03
626,0.56,0.13,0.31
627,0.35,0.53,0.12
628,0.34,0.66,
629,0.18,0.10,0.72
630,0.57,0.43,0.00
631,0.27,0.73,
632,0.63,0.37,
633,0.57,0.43,
634,0.69,0.31,
635,0.60,0.39,0.01
636,0.81,0.19,
637,0.64,0.34,0.02
638,0.83,0.16,0.01
639,0.47,0.43,0.10
640,0.31,0.54,0.14
641,0.63,0.09,0.28
642,0.09,0.35,0.56
643,0.14,0.86,
644,0.34,0.11,0.55
645,0.31,0.14,0.55
646,0.70,0.29,0.01
647,0.78,0.22,
648,0.48,0.41,0.11
649,0.36,0.64,
650,0.25,0.09,0.67
651,0.23,0.77,0.00
652,0.48,0.24,0.28
653,0.53,0.47,
654,0.44,0.23,0.34
655,0.16,0.84,
656,0.83,0.17,
657,0.39,0.61,
658,0.74,0.26,
659,0.83,0.14,0.02
660,0.84,0.16,
661,0.21,0.79,
662,0.34,0.45,0.21
663,0.66,0.24,0.10
664,0.61,0.39,
665,0.56,0.34,0.10
666,0.60,0.08,0.32
667,0.60,0.40,
668,0.36,0.36,0.28
669,0.66,0.28,0.07
670,0.28,0.70,0.02
671,0.32,0.02,0.66
672,0.37,0.11,0.52
673,0.82,0.18,
674,0.32,0.68,
675,0.60,0.40,
676,0.65,0.26,0.10
677,0.36,0.64,0.00
678,0.73,0.27,
679,0.28,0.71,0.01
680,0.78,0.21,0.01
681,0.88,0.09,0.04
682,0.28,0.06,0.66
683,0.87,0.13,
684,0.36,0.64,
685,0.70,0.30,
686,0.64,0.29,0.07
687,0.70,0.30,
688,0.37,0.60,0.03
689,0.81,0.19,
690,0.03,0.00,0.97
691,0.35,0.30,0.34
692,0.68,0.32,
693,0.85,0.15,
694,0.27,0.73,
695,0.37,0.16,0.47
696,0.82,0.15,0.04
697,0.45,0.27,0.28
698,0.10,0.53,0.37
699,0.55,0.44,0.01
700,0.60,0.40,
701,0.18,0.57,0.24
702,0.28,0.72,
703,1.00,,
704,0.60,0.37,0.03
705,0.37,0.63,
706,0.12,0.80,0.08
707,0.22,0.65,0.14
708,0.72,0.28,
709,0.13,0.87,
710,0.79,0.09,0.12
711,0.53,0.03,0.44
712,0.42,0.06,0.52
713,0.43,0.53,0.05
714,0.61,0.39,
715,0.16,0.57,0.27
716,0.84,0.07,0.09
717,0.50,0.50,
718,1.00,,
719,0.78,0.20,0.02
720,0.26,0.45,0.30
721,0.73,0.27,
722,0.45,0.54,0.01
723,0.69,0.27,0.03
724,0.40,0.31,0.30
725,0.73,0.27,
726,0.66,0.34,0.00
727,0.64,0.31,0.05
728,0.34,0.31,0.35
729,0.36,0.64,
730,0.45,0.04,0.51
731,0.37,0.25,0.38
732,0.74,0.24,0.02
733,0.60,0.40,
734,1.00,,
735,0.20,0.80,
736,0.93,0.07,
737,0.53,0.37,0.10
738,0.00,1.00,
739,0.62,0.17,0.20
740,0.66,0.34,
741,0.76,0.24,
742,0.59,0.40,0.01
743,0.12,0.88,
744,0.37,0.33,0.30
745,0.62,0.14,0.24
746,0.75,0.25,0.00
747,0.23,0.77,0.01
748,0.04,0.44,0.51
749,0.17,0.07,0.76
750,0.57,0.36,0.07
751,0.69,0.31,
752,0.17,0.40,0.44
753,0.54,0.38,0.08
754,0.36,0.62,0.02
755,0.70,0.30,
756,0.13,0.23,0.64
757,0.94,0.06,
758,0.48,0.52,
759,0.12,0.88,
760,0.59,0.41,
761,0.52,0.48,
762,0.87,0.13,
763,0.30,0.36,0.34
764,0.87,0.11,0.01
765,0.50,0.35,0.14
766,0.87,0.13,
767,0.08,0.14,0.78
768,0.82,0.17,0.00
769,0.68,0.24,0.08
770,0.86,0.14,
771,0.58,0.18,0.24
772,0.46,0.36,0.18
773,0.45,0.20,0.35
774,0.36,0.19,0.45
775,0.77,0.23,
776,0.12,0.23,0.65
777,0.49,0.45,0.06
778,0.88,0.12,
779,0.62,0.35,0.03
780,0.54,0.35,0.11
781,0.22,0.78,0.01
782,0.69,0.31,
783,0.41,0.14,0.45
784,0.31,0.37,0.32
785,0.82,0.18,
786,0.30,0.70,0.01
787,0.42,0.57,0.01
788,0.63,0.23,0.15
789,0.46,0.22,0.31
790,0.79,0.20,0.01
791,0.27,0.65,0.08
792,0.68,0.20,0.12
793,0.53,0.44,0.03
794,0.69,0.26,0.05
795,1.00,0.00,
796,1.00,,
797,0.30,0.13,0.57
798,0.36,0.50,0.14
799,0.15,0.85,0.01
800,0.84,0.13,0.03
801,0.48,0.49,0.02
802,0.65,0.24,0.11
803,1.00,,
804,0.42,0.41,0.17
805,0.51,0.04,0.45
806,0.53,0.42,0.05
807,0.53,0.37,0.10
808,0.28,0.72,0.01
809,0.28,0.72,
810,0.78,0.16,0.06
811,0.30,0.70,
