,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.88,0.42,1.13,5.65,3.59,1.98,0.83,1.75
DCC_joint,,0.88,,1.53,0.68,17.84,12.30,5.47,0.02,4.33
DCC_bivariate_loop,,0.42,1.53,,1.17,15.70,10.62,5.46,0.98,4.65
SW_cross_validated,,1.13,0.68,1.17,,4.76,2.41,0.56,0.64,0.30
SW_15,,5.65,17.84,15.70,4.76,,7.76,14.55,11.02,15.48
SW_30,,3.59,12.30,10.62,2.41,7.76,,7.97,6.62,9.13
SW_60,,1.98,5.47,5.46,0.56,14.55,7.97,,2.74,1.29
SW_120,,0.83,0.02,0.98,0.64,11.02,6.62,2.74,,2.17
sFC,,1.75,4.33,4.65,0.30,15.48,9.13,1.29,2.17,
