,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.08,1.12,2.27,8.48,5.67,3.21,2.04,2.53
DCC_joint,,1.08,,0.07,1.81,12.80,7.85,3.35,1.57,5.94
DCC_bivariate_loop,,1.12,0.07,,1.76,12.59,7.69,3.26,1.49,5.96
SW_cross_validated,,2.27,1.81,1.76,,5.21,2.53,0.35,0.83,5.30
SW_15,,8.48,12.80,12.59,5.21,,5.32,7.78,10.44,19.51
SW_30,,5.67,7.85,7.69,2.53,5.32,,3.44,5.77,14.38
SW_60,,3.21,3.35,3.26,0.35,7.78,3.44,,1.80,8.75
SW_120,,2.04,1.57,1.49,0.83,10.44,5.77,1.80,,7.27
sFC,,2.53,5.94,5.96,5.30,19.51,14.38,8.75,7.27,
