,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-3.90,-3.46,1.95,2.95,0.95,1.90,2.47,-1.66
DCC_joint,,-3.90,,0.58,5.28,7.18,5.08,6.94,7.44,2.65
DCC_bivariate_loop,,-3.46,0.58,,4.94,6.73,4.62,6.35,6.87,2.10
SW_cross_validated,,1.95,5.28,4.94,,0.66,-1.13,-0.47,0.06,-3.46
SW_15,,2.95,7.18,6.73,0.66,,-2.04,-1.35,-0.74,-4.85
SW_30,,0.95,5.08,4.62,-1.13,-2.04,,0.87,1.46,-2.74
SW_60,,1.90,6.94,6.35,-0.47,-1.35,0.87,,0.67,-4.04
SW_120,,2.47,7.44,6.87,0.06,-0.74,1.46,0.67,,-4.62
sFC,,-1.66,2.65,2.10,-3.46,-4.85,-2.74,-4.04,-4.62,
