,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.83,0.87,0.31,1.17,1.55,0.81,2.52,4.32
DCC_joint,,1.83,,4.26,2.67,5.14,4.85,3.76,1.38,4.89
DCC_bivariate_loop,,0.87,4.26,,1.89,0.43,1.01,0.02,4.22,9.08
SW_cross_validated,,0.31,2.67,1.89,,2.55,2.76,1.66,3.08,8.16
SW_15,,1.17,5.14,0.43,2.55,,0.69,0.40,4.70,10.90
SW_30,,1.55,4.85,1.01,2.76,0.69,,0.94,4.76,8.94
SW_60,,0.81,3.76,0.02,1.66,0.40,0.94,,3.96,7.75
SW_120,,2.52,1.38,4.22,3.08,4.70,4.76,3.96,,1.24
sFC,,4.32,4.89,9.08,8.16,10.90,8.94,7.75,1.24,
