,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.74,1.55,0.87,1.32,0.43,0.85,1.10,0.74
DCC_joint,,1.74,,0.26,2.36,3.21,2.27,3.11,3.33,1.18
DCC_bivariate_loop,,1.55,0.26,,2.21,3.01,2.07,2.84,3.07,0.94
SW_cross_validated,,0.87,2.36,2.21,,0.30,0.51,0.21,0.03,1.55
SW_15,,1.32,3.21,3.01,0.30,,0.91,0.60,0.33,2.17
SW_30,,0.43,2.27,2.07,0.51,0.91,,0.39,0.65,1.22
SW_60,,0.85,3.11,2.84,0.21,0.60,0.39,,0.30,1.81
SW_120,,1.10,3.33,3.07,0.03,0.33,0.65,0.30,,2.06
sFC,,0.74,1.18,0.94,1.55,2.17,1.22,1.81,2.06,
