,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-5.13,-6.87,0.06,-5.43,-5.91,-3.86,-0.19,-1.99
DCC_joint,,-5.13,,-3.91,3.59,-1.31,-2.63,-1.17,3.46,3.64
DCC_bivariate_loop,,-6.87,-3.91,,5.33,2.61,0.89,0.99,5.27,5.83
SW_cross_validated,,0.06,3.59,5.33,,-3.99,-4.62,-3.38,-0.21,-1.54
SW_15,,-5.43,-1.31,2.61,-3.99,,-1.51,-0.58,3.88,4.08
SW_30,,-5.91,-2.63,0.89,-4.62,-1.51,,0.37,4.53,4.72
SW_60,,-3.86,-1.17,0.99,-3.38,-0.58,0.37,,3.25,2.75
SW_120,,-0.19,3.46,5.27,-0.21,3.88,4.53,3.25,,-1.33
sFC,,-1.99,3.64,5.83,-1.54,4.08,4.72,2.75,-1.33,
