,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.59,0.87,0.18,0.02,0.99,1.17,0.41,7.68
DCC_joint,,0.59,,1.76,0.43,0.75,1.88,2.03,1.14,7.64
DCC_bivariate_loop,,0.87,1.76,,1.20,1.52,0.26,0.61,0.54,18.83
SW_cross_validated,,0.18,0.43,1.20,,0.22,1.33,1.51,0.66,8.22
SW_15,,0.02,0.75,1.52,0.22,,1.68,1.86,0.61,13.78
SW_30,,0.99,1.88,0.26,1.33,1.68,,0.37,0.71,17.86
SW_60,,1.17,2.03,0.61,1.51,1.86,0.37,,0.95,15.71
SW_120,,0.41,1.14,0.54,0.66,0.61,0.71,0.95,,11.36
sFC,,7.68,7.64,18.83,8.22,13.78,17.86,15.71,11.36,
