,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.28,-0.31,-0.09,1.93,0.52,0.21,-0.78,14.21
DCC_joint,,3.28,,-6.08,-4.30,-2.45,-3.49,-2.44,-4.41,17.11
DCC_bivariate_loop,,-0.31,-6.08,,0.28,4.65,1.25,0.50,-0.75,36.92
SW_cross_validated,,-0.09,-4.30,0.28,,2.75,0.76,0.31,-0.83,20.14
SW_15,,1.93,-2.45,4.65,2.75,,-1.81,-1.28,-3.10,27.98
SW_30,,0.52,-3.49,1.25,0.76,-1.81,,-0.20,-1.47,19.17
SW_60,,0.21,-2.44,0.50,0.31,-1.28,-0.20,,-0.89,10.83
SW_120,,-0.78,-4.41,-0.75,-0.83,-3.10,-1.47,-0.89,,16.21
sFC,,14.21,17.11,36.92,20.14,27.98,19.17,10.83,16.21,
