,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.97,2.42,20.23,98.86,57.97,33.32,16.30,5.40
DCC_joint,,4.97,,-2.02,14.58,93.80,52.88,28.32,13.17,0.18
DCC_bivariate_loop,,2.42,-2.02,,14.84,84.00,48.62,27.17,13.91,2.26
SW_cross_validated,,20.23,14.58,14.84,,95.71,46.53,17.82,5.48,-15.35
SW_15,,98.86,93.80,84.00,95.71,,-42.57,-65.84,-41.85,-99.45
SW_30,,57.97,52.88,48.62,46.53,-42.57,,-24.33,-18.48,-55.75
SW_60,,33.32,28.32,27.17,17.82,-65.84,-24.33,,-4.21,-29.64
SW_120,,16.30,13.17,13.91,5.48,-41.85,-18.48,-4.21,,-13.31
sFC,,5.40,0.18,2.26,-15.35,-99.45,-55.75,-29.64,-13.31,
