,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,24.96,7.77,12.62,80.90,47.41,25.30,17.66,36.18
DCC_joint,,24.96,,-22.27,-8.00,61.22,24.21,3.90,-2.92,6.07
DCC_bivariate_loop,,7.77,-22.27,,7.86,98.37,51.17,22.37,13.57,41.07
SW_cross_validated,,12.62,-8.00,7.86,,52.91,26.50,10.38,4.38,13.39
SW_15,,80.90,61.22,98.37,52.91,,-37.15,-44.99,-48.30,-88.71
SW_30,,47.41,24.21,51.17,26.50,-37.15,,-16.07,-21.60,-27.44
SW_60,,25.30,3.90,22.37,10.38,-44.99,-16.07,,-5.86,-0.12
SW_120,,17.66,-2.92,13.57,4.38,-48.30,-21.60,-5.86,,7.58
sFC,,36.18,6.07,41.07,13.39,-88.71,-27.44,-0.12,7.58,
