,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.24,3.83,6.36,28.63,19.70,13.60,8.88,2.21
DCC_joint,,2.24,,1.88,5.19,33.88,22.95,15.28,8.40,0.01
DCC_bivariate_loop,,3.83,1.88,,3.61,36.00,24.07,15.54,7.33,1.82
SW_cross_validated,,6.36,5.19,3.61,,37.18,24.05,14.30,4.73,4.99
SW_15,,28.63,33.88,36.00,37.18,,15.54,29.20,28.35,32.85
SW_30,,19.70,22.95,24.07,24.05,15.54,,13.65,15.75,22.14
SW_60,,13.60,15.28,15.54,14.30,29.20,13.65,,6.23,14.64
SW_120,,8.88,8.40,7.33,4.73,28.35,15.75,6.23,,8.13
sFC,,2.21,0.01,1.82,4.99,32.85,22.14,14.64,8.13,
