,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,15.44,6.41,7.74,18.19,9.79,7.50,25.96,37.58
DCC_joint,,15.44,,-9.05,-6.46,2.91,-7.25,-7.71,9.42,17.78
DCC_bivariate_loop,,6.41,-9.05,,1.84,11.87,2.74,1.19,19.15,29.50
SW_cross_validated,,7.74,-6.46,1.84,,9.08,0.48,-0.72,15.38,23.33
SW_15,,18.19,2.91,11.87,9.08,,-10.38,-10.51,6.18,13.68
SW_30,,9.79,-7.25,2.74,0.48,-10.38,,-1.38,18.57,31.85
SW_60,,7.50,-7.71,1.19,-0.72,-10.51,-1.38,,17.51,27.15
SW_120,,25.96,9.42,19.15,15.38,6.18,18.57,17.51,,7.28
sFC,,37.58,17.78,29.50,23.33,13.68,31.85,27.15,7.28,
