,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_joint,nan,-15.478,-,0.0000,0.0002,0.3336,0.0000,0.0000,0.0000,0.0000
DCC_bivariate_loop,nan,-6.4242,9.0513,-,1.,0.0000,0.4811,1.,0.0000,0.0000
SW_cross_validated,nan,-7.7558,6.4641,-1.8447,-,0.0000,1.,1.,0.0000,0.0000
SW_15,nan,-18.2385,-2.9138,-11.8738,-9.083,-,0.0000,0.0000,0.0003,0.0000
SW_30,nan,-9.8139,7.2491,-2.7432,-0.4793,10.3776,-,1.,0.0000,0.0000
SW_60,nan,-7.5124,7.7145,-1.1895,0.7237,10.5053,1.3834,-,0.0000,0.0000
SW_120,nan,-26.0372,-9.4219,-19.1453,-15.3774,-6.177,-18.5662,-17.5068,-,0.0000
sFC,nan,-37.7502,-17.7767,-29.4997,-23.3304,-13.6762,-31.8454,-27.1543,-7.2783,-
