,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.49,3.24,6.24,32.65,18.90,10.95,8.97,-0.41
DCC_joint,,2.49,,1.11,3.49,26.14,14.97,8.19,6.18,-2.35
DCC_bivariate_loop,,3.24,1.11,,2.01,21.88,12.40,6.45,4.52,-3.10
SW_cross_validated,,6.24,3.49,2.01,,20.84,10.98,4.84,2.75,-5.62
SW_15,,32.65,26.14,21.88,20.84,,-8.32,-13.67,-16.75,-28.51
SW_30,,18.90,14.97,12.40,10.98,-8.32,,-5.34,-7.79,-17.01
SW_60,,10.95,8.19,6.45,4.84,-13.67,-5.34,,-2.12,-10.06
SW_120,,8.97,6.18,4.52,2.75,-16.75,-7.79,-2.12,,-8.16
sFC,,-0.41,-2.35,-3.10,-5.62,-28.51,-17.01,-10.06,-8.16,
