,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.40,2.46,0.36,0.03,0.89,0.01,2.62,33.73
SVWP,0.40,,2.02,0.75,0.45,1.32,0.48,2.07,32.68
DCC_joint,2.46,2.02,,2.81,2.63,3.71,3.12,0.49,33.76
SW_cross_validated,0.36,0.75,2.81,,0.35,0.48,0.45,3.04,33.43
SW_15,0.03,0.45,2.63,0.35,,0.91,0.05,2.90,37.23
SW_30,0.89,1.32,3.71,0.48,0.91,,1.19,4.47,43.73
SW_60,0.01,0.48,3.12,0.45,0.05,1.19,,4.11,59.19
SW_120,2.62,2.07,0.49,3.04,2.90,4.47,4.11,,72.90
sFC,33.73,32.68,33.76,33.43,37.23,43.73,59.19,72.90,
