,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,-,0.0029,0.0000,0.0121,1.,0.0000,1.,0.0000,0.
SVWP,-3.9821,-,0.0000,0.0000,0.0004,0.0000,0.0001,0.0000,0.
DCC_joint,-24.6331,-20.242,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.
SW_cross_validated,3.6162,7.523,28.0943,-,0.0191,0.0001,0.0003,0.0000,0.
SW_15,0.2978,4.468,26.2833,-3.4938,-,0.0000,1.,0.0000,0.
SW_30,8.9151,13.2393,37.138,4.7818,9.1236,-,0.0000,0.0000,0.
SW_60,-0.0908,4.8132,31.2376,-4.5307,-0.476,-11.8629,-,0.0000,0.
SW_120,-26.2492,-20.709,4.9231,-30.4023,-28.9807,-44.6757,-41.1122,-,0.
sFC,-337.2758,-326.7719,-337.6296,-334.2636,-372.2591,-437.2553,-591.9182,-729.0067,-
