,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.0000,0.0000,0.0000,0.0000,0.0051,0.0000,0.0000,0.0000
SVWP,0.0000,,0.0000,0.0792,0.0000,0.0008,0.0008,0.0000,0.0000
DCC_joint,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,0.0000,0.0792,0.0000,,0.0000,0.0083,0.0000,0.0000,0.0000
SW_15,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0473,0.0000,0.0000
SW_30,0.0051,0.0008,0.0000,0.0083,0.0000,,0.0000,0.0000,0.0000
SW_60,0.0000,0.0008,0.0000,0.0000,0.0473,0.0000,,0.0000,0.0000
SW_120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.8842
sFC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8842,
