,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,-,0.0000,0.0000,0.0000,0.0000,0.1835,0.0000,0.0000,0.0000
SVWP,-4.9825,-,0.0000,1.,0.0005,0.0305,0.0278,0.0000,0.0000
DCC_joint,-25.0566,-9.3649,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,-5.2884,1.7596,19.3883,-,0.0000,0.2978,0.0000,0.0000,0.0000
SW_15,-15.6975,-4.3822,8.7766,-10.2996,-,0.0000,1.,0.0000,0.0000
SW_30,-2.8164,3.3625,23.0506,2.654,13.3911,-,0.0000,0.0000,0.0000
SW_60,-14.9085,-3.3891,11.6856,-9.1209,1.9899,-12.4354,-,0.0000,0.0000
SW_120,-85.3253,-38.9374,-65.0258,-79.0449,-69.3676,-86.8187,-81.0841,-,1.
sFC,-93.8322,-39.8519,-74.2356,-87.0203,-77.1375,-96.7537,-93.3389,0.1457,-
