,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,7.7598e-05,4.1309e-82,3.2868e-04,7.6218e-01,1.6205e-17,9.3213e-01,5.7721e-89,0.0000e+00
SVWP,7.7598e-05,,3.7033e-63,3.2567e-13,9.6745e-06,1.7069e-33,1.9447e-06,3.3077e-65,0.0000e+00
DCC_joint,4.1309e-82,3.7033e-63,,1.6973e-96,5.2845e-89,2.1595e-131,4.0395e-109,1.2504e-06,0.0000e+00
SW_cross_validated,3.2868e-04,3.2567e-13,1.6973e-96,,5.2966e-04,2.4503e-06,7.7849e-06,8.1516e-106,0.0000e+00
SW_15,7.6218e-01,9.6745e-06,5.2845e-89,5.2966e-04,,3.6686e-18,6.3431e-01,4.1616e-100,0.0000e+00
SW_30,1.6205e-17,1.7069e-33,2.1595e-131,2.4503e-06,3.6686e-18,,5.3023e-28,3.7593e-157,0.0000e+00
SW_60,9.3213e-01,1.9447e-06,4.0395e-109,7.7849e-06,6.3431e-01,5.3023e-28,,2.4485e-145,0.0000e+00
SW_120,5.7721e-89,3.3077e-65,1.2504e-06,8.1516e-106,4.1616e-100,3.7593e-157,2.4485e-145,,0.0000e+00
sFC,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,
