,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.32,7.15,2.65,3.74,2.79,7.60,27.51,42.09
SVWP,0.32,,6.30,2.11,3.14,2.24,6.59,23.84,34.23
DCC_joint,7.15,6.30,,4.45,3.15,4.29,0.21,15.33,23.30
SW_cross_validated,2.65,2.11,4.45,,1.17,0.15,4.60,22.33,33.27
SW_15,3.74,3.14,3.15,1.17,,1.02,3.18,19.50,28.55
SW_30,2.79,2.24,4.29,0.15,1.02,,4.43,22.00,32.70
SW_60,7.60,6.59,0.21,4.60,3.18,4.43,,17.32,27.44
SW_120,27.51,23.84,15.33,22.33,19.50,22.00,17.32,,8.53
sFC,42.09,34.23,23.30,33.27,28.55,32.70,27.44,8.53,
