,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,-,1.,0.0146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SVWP,-0.0513,-,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_joint,3.5672,3.6456,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0144
SW_cross_validated,-8.0347,-8.039,-11.4684,-,0.0000,0.0000,0.0000,0.0164,0.0000
SW_15,-53.2606,-53.4371,-56.1318,-45.5515,-,0.0000,0.0000,0.0000,0.0000
SW_30,-35.0664,-35.218,-38.3919,-26.5177,21.709,-,0.0000,0.0000,0.0000
SW_60,-21.5323,-21.6292,-25.1191,-12.7207,35.8411,15.0301,-,0.0000,0.0000
SW_120,-11.9887,-12.0223,-15.5543,-3.5358,43.4983,23.8348,9.4737,-,0.0000
sFC,7.2643,7.3777,3.5698,15.2554,60.0205,42.7245,29.5337,19.6473,-
