,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.13,1.16,0.06,3.23,0.95,0.48,0.73,0.25
SVWP,0.13,,1.01,0.08,3.43,1.12,0.33,0.90,0.08
DCC_joint,1.16,1.01,,1.40,7.77,3.46,1.09,2.95,2.08
SW_cross_validated,0.06,0.08,1.40,,4.32,1.30,0.53,1.01,0.24
SW_15,3.23,3.43,7.77,4.32,,3.89,6.35,3.95,8.86
SW_30,0.95,1.12,3.46,1.30,3.89,,2.30,0.30,2.57
SW_60,0.48,0.33,1.09,0.53,6.35,2.30,,1.87,0.55
SW_120,0.73,0.90,2.95,1.01,3.95,0.30,1.87,,1.93
sFC,0.25,0.08,2.08,0.24,8.86,2.57,0.55,1.93,
