,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,-,0.4190,0.3849,0.0002,0.0000,0.0000,0.0001,1.,0.0000
SVWP,2.5346,-,1.,0.0000,0.0000,0.0000,0.0000,1.,0.0000
DCC_joint,2.5648,-0.6651,-,0.0000,0.0000,0.0000,0.0000,1.,0.0000
SW_cross_validated,-4.6589,-7.8624,-10.1546,-,0.0000,0.0000,1.,0.0000,0.0000
SW_15,-38.0839,-44.8886,-80.3803,-42.1254,-,0.0000,0.0000,0.0000,0.0000
SW_30,-18.8275,-23.7985,-39.8405,-17.1678,36.3272,-,0.0000,0.0000,0.3962
SW_60,-4.7914,-8.5264,-13.0906,0.589,60.0538,24.167,-,0.0000,0.0000
SW_120,1.4536,-1.6462,-1.5896,8.0317,63.3459,31.5073,9.5398,-,0.0000
sFC,-19.0522,-24.6047,-51.1069,-17.8096,54.5188,2.5545,-28.5838,-35.9832,-
