,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.27,0.49,0.39,3.74,1.76,0.35,0.13,2.22
SVWP,0.27,,0.16,0.72,4.27,2.19,0.71,0.49,1.94
DCC_joint,0.49,0.16,,1.22,7.84,3.98,1.41,1.08,3.34
SW_cross_validated,0.39,0.72,1.22,,4.46,1.76,0.11,0.40,3.72
SW_15,3.74,4.27,7.84,4.46,,3.81,6.08,6.76,14.37
SW_30,1.76,2.19,3.98,1.76,3.81,,2.42,2.91,8.63
SW_60,0.35,0.71,1.41,0.11,6.08,2.42,,0.37,4.97
SW_120,0.13,0.49,1.08,0.40,6.76,2.91,0.37,,4.75
sFC,2.22,1.94,3.34,3.72,14.37,8.63,4.97,4.75,
