,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.34,0.23,0.56,0.81,1.12,1.47,1.33,1.45
SVWP,0.34,,0.68,0.92,1.22,1.62,1.09,0.94,1.06
DCC_joint,0.23,0.68,,0.48,0.83,1.41,3.21,3.01,3.30
SW_cross_validated,0.56,0.92,0.48,,0.19,0.42,2.24,2.11,2.23
SW_15,0.81,1.22,0.83,0.19,,0.23,3.03,2.88,3.04
SW_30,1.12,1.62,1.41,0.42,0.23,,4.97,4.81,5.15
SW_60,1.47,1.09,3.21,2.24,3.03,4.97,,0.49,0.17
SW_120,1.33,0.94,3.01,2.11,2.88,4.81,0.49,,0.42
sFC,1.45,1.06,3.30,2.23,3.04,5.15,0.17,0.42,
