,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.04,-0.32,2.69,6.78,4.60,3.73,1.81,-1.94
SVWP,0.04,,-0.35,2.62,6.75,4.56,3.68,1.78,-1.95
DCC_joint,-0.32,-0.35,,2.32,6.42,4.32,3.29,1.83,-1.12
SW_cross_validated,2.69,2.62,2.32,,5.54,3.12,1.58,0.31,-4.72
SW_15,6.78,6.75,6.42,5.54,,-2.36,-4.38,-4.31,-7.74
SW_30,4.60,4.56,4.32,3.12,-2.36,,-1.90,-2.16,-5.72
SW_60,3.73,3.68,3.29,1.58,-4.38,-1.90,,-0.71,-5.38
SW_120,1.81,1.78,1.83,0.31,-4.31,-2.16,-0.71,,-2.92
sFC,-1.94,-1.95,-1.12,-4.72,-7.74,-5.72,-5.38,-2.92,
