,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.14,2.77,1.52,1.39,1.38,0.83,4.39,33.59
SVWP,0.14,,2.09,0.96,0.93,0.86,0.73,3.13,22.39
DCC_joint,2.77,2.09,,5.16,4.37,4.96,2.78,2.04,44.74
SW_cross_validated,1.52,0.96,5.16,,0.05,0.15,3.01,7.37,43.49
SW_15,1.39,0.93,4.37,0.05,,0.18,2.53,6.06,34.68
SW_30,1.38,0.86,4.96,0.15,0.18,,2.81,7.12,42.82
SW_60,0.83,0.73,2.78,3.01,2.53,2.81,,5.37,52.99
SW_120,4.39,3.13,2.04,7.37,6.06,7.12,5.37,,50.74
sFC,33.59,22.39,44.74,43.49,34.68,42.82,52.99,50.74,
