,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.05,0.08,0.67,1.97,1.45,1.34,0.92,0.37
SVWP,0.05,,0.04,0.64,1.95,1.43,1.32,0.89,0.44
DCC_joint,0.08,0.04,,0.53,1.83,1.22,1.09,0.76,0.39
SW_cross_validated,0.67,0.64,0.53,,1.48,0.70,0.53,0.25,1.06
SW_15,1.97,1.95,1.83,1.48,,1.01,1.19,1.28,2.24
SW_30,1.45,1.43,1.22,0.70,1.01,,0.22,0.42,1.94
SW_60,1.34,1.32,1.09,0.53,1.19,0.22,,0.23,1.89
SW_120,0.92,0.89,0.76,0.25,1.28,0.42,0.23,,1.31
sFC,0.37,0.44,0.39,1.06,2.24,1.94,1.89,1.31,
