,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.02,0.15,1.20,3.03,2.06,1.67,0.81,0.87
SVWP,0.02,,0.16,1.17,3.02,2.04,1.64,0.80,0.87
DCC_joint,0.15,0.16,,1.04,2.87,1.93,1.47,0.82,0.50
SW_cross_validated,1.20,1.17,1.04,,2.48,1.40,0.71,0.14,2.11
SW_15,3.03,3.02,2.87,2.48,,1.05,1.96,1.93,3.46
SW_30,2.06,2.04,1.93,1.40,1.05,,0.85,0.97,2.56
SW_60,1.67,1.64,1.47,0.71,1.96,0.85,,0.32,2.41
SW_120,0.81,0.80,0.82,0.14,1.93,0.97,0.32,,1.31
sFC,0.87,0.87,0.50,2.11,3.46,2.56,2.41,1.31,
