,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.1846e-19,4.4794e-05,8.7233e-06,2.4158e-10,4.0062e-06,6.5607e-03,6.6877e-04,9.8518e-21
DCC_joint,,2.1846e-19,,1.1512e-20,8.1511e-19,4.2484e-19,3.9195e-20,5.6650e-21,6.5529e-23,1.9166e-08
DCC_bivariate_loop,,4.4794e-05,1.1512e-20,,1.4028e-01,3.1053e-08,1.3229e-01,1.1902e-02,2.7456e-02,8.2750e-23
SW_cross_validated,,8.7233e-06,8.1511e-19,1.4028e-01,,5.9227e-06,8.8182e-01,9.4660e-04,1.6141e-03,1.6830e-20
SW_15,,2.4158e-10,4.2484e-19,3.1053e-08,5.9227e-06,,7.4467e-07,5.7545e-10,8.0481e-11,1.4258e-21
SW_30,,4.0062e-06,3.9195e-20,1.3229e-01,8.8182e-01,7.4467e-07,,4.4187e-04,5.7792e-04,3.2457e-22
SW_60,,6.5607e-03,5.6650e-21,1.1902e-02,9.4660e-04,5.7545e-10,4.4187e-04,,3.6735e-01,5.4833e-23
SW_120,,6.6877e-04,6.5529e-23,2.7456e-02,1.6141e-03,8.0481e-11,5.7792e-04,3.6735e-01,,3.5850e-26
sFC,,9.8518e-21,1.9166e-08,8.2750e-23,1.6830e-20,1.4258e-21,3.2457e-22,5.4833e-23,3.5850e-26,
